  0.109, -0.067,  0.000,  0.000,  0.023,  0.000,  0.000,  0.000,  0.000,  0.000, -0.086,0,0,  0.000,  0.000,  0.000,  0.000, -0.000,  3.595,  3.595,6577.045
  0.109, -0.069,  0.000,  0.000,  0.023,  0.000,  0.000,  0.000,  0.000,  0.000, -0.086,0,0,  0.000,  0.000,  0.000,  0.000, -0.000,  2.023,  2.023,6577.049
  0.108, -0.074,  0.016,  3.208,  0.018,  0.000,  0.001, -0.016,  0.000,  0.000, -0.090,3,2,  0.001, -0.000, -0.000,  0.000, -0.000,  1.438,  1.438,6577.054
  0.107, -0.169,  0.058,  8.342,  0.008,  0.000,  0.002, -0.058,  0.000,  0.000, -0.099,9,9,  0.002, -0.000, -0.000,  0.000, -0.000,  1.372,  1.372,6577.059
  0.105, -0.401,  0.115, 11.550, -0.002,  0.000,  0.005, -0.115,  0.000,  0.000, -0.107,17,19,  0.005,  0.000,  0.000,  0.000,  0.000,  1.334,  1.334,6577.065
  0.102, -0.581,  0.176, 12.192, -0.009,  0.000,  0.007, -0.176,  0.000,  0.000, -0.112,26,29,  0.007,  0.000,  0.004,  0.000,  0.001,  1.170,  1.172,6577.070
  0.098, -0.840,  0.244, 13.475, -0.016,  0.000,  0.010, -0.244,  0.000,  0.000, -0.114,36,40,  0.010,  0.000,  0.007,  0.000,  0.002,  1.025,  1.030,6577.074
  0.091, -1.326,  0.314, 14.117, -0.021,  0.000,  0.013, -0.314,  0.000,  0.000, -0.112,47,51,  0.013,  0.000,  0.009,  0.000,  0.002,  0.793,  0.798,6577.079
  0.082, -1.674,  0.388, 14.758, -0.026,  0.000,  0.016, -0.388,  0.000,  0.000, -0.108,58,63,  0.016,  0.000,  0.010,  0.000,  0.003,  0.585,  0.591,6577.084
  0.072, -1.987,  0.468, 16.042, -0.031,  0.000,  0.019, -0.468,  0.000,  0.000, -0.103,70,76,  0.019,  0.000,  0.011,  0.000,  0.003,  0.445,  0.452,6577.090
  0.061, -2.192,  0.520, 10.267, -0.027,  0.000,  0.021, -0.520,  0.000,  0.000, -0.087,78,84,  0.021,  0.000,  0.013,  0.000,  0.004, -0.099, -0.092,6577.094
  0.048, -2.345,  0.577, 11.550, -0.027,  0.000,  0.023, -0.577,  0.000,  0.000, -0.075,87,93,  0.023,  0.000,  0.013,  0.000,  0.004, -0.238, -0.230,6577.099
  0.036, -2.384,  0.629, 10.267, -0.026,  0.000,  0.025, -0.629,  0.000,  0.000, -0.062,95,101,  0.025,  0.000,  0.013,  0.000,  0.004, -0.390, -0.383,6577.104
  0.025, -2.209,  0.674,  8.983, -0.025,  0.000,  0.027, -0.674,  0.000,  0.000, -0.050,102,108,  0.027,  0.000,  0.013,  0.000,  0.004, -0.478, -0.470,6577.109
  0.014, -2.073,  0.715,  8.342, -0.024,  0.000,  0.029, -0.715,  0.000,  0.000, -0.038,109,114,  0.029,  0.000,  0.012,  0.000,  0.003, -0.512, -0.505,6577.114
  0.004, -1.925,  0.751,  7.058, -0.022,  0.000,  0.030, -0.751,  0.000,  0.000, -0.026,114,120,  0.030,  0.000,  0.011,  0.000,  0.003, -0.557, -0.550,6577.120
 -0.005, -1.821,  0.776,  5.133, -0.019,  0.000,  0.031, -0.776,  0.000,  0.000, -0.014,118,124,  0.031,  0.000,  0.011,  0.000,  0.003, -0.651, -0.645,6577.125
 -0.014, -1.701,  0.799,  4.492, -0.017,  0.000,  0.032, -0.799,  0.000,  0.000, -0.003,121,128,  0.032,  0.000,  0.010,  0.000,  0.003, -0.660, -0.655,6577.129
 -0.021, -1.398,  0.812,  2.567, -0.014,  0.000,  0.032, -0.812,  0.000,  0.000,  0.008,123,130,  0.032,  0.000,  0.010,  0.000,  0.003, -0.688, -0.682,6577.134
 -0.026, -0.912,  0.821,  1.925, -0.011,  0.000,  0.033, -0.821,  0.000,  0.000,  0.015,124,132,  0.033,  0.000,  0.011,  0.000,  0.003, -0.584, -0.578,6577.139
 -0.028, -0.373,  0.821,  0.000, -0.008,  0.000,  0.033, -0.821,  0.000,  0.000,  0.020,124,132,  0.033,  0.000,  0.011,  0.000,  0.003, -0.491, -0.484,6577.145
 -0.028,  0.032,  0.821,  0.000, -0.006,  0.000,  0.033, -0.821,  0.000,  0.000,  0.022,124,132,  0.033,  0.000,  0.011,  0.000,  0.003, -0.297, -0.291,6577.149
 -0.025,  0.442,  0.821,  0.000, -0.005,  0.000,  0.033, -0.821,  0.000,  0.000,  0.021,124,132,  0.033,  0.000,  0.011,  0.000,  0.003, -0.068, -0.062,6577.154
 -0.021,  0.766,  0.821,  0.000, -0.004,  0.000,  0.033, -0.821,  0.000,  0.000,  0.017,124,132,  0.033,  0.000,  0.013,  0.000,  0.004,  0.141,  0.149,6577.159
 -0.017,  0.797,  0.825,  0.642, -0.005,  0.000,  0.033, -0.825,  0.000,  0.000,  0.012,124,133,  0.033,  0.000,  0.014,  0.000,  0.004,  0.312,  0.321,6577.165
 -0.013,  0.606,  0.831,  1.283, -0.006,  0.000,  0.033, -0.831,  0.000,  0.000,  0.007,125,134,  0.033,  0.000,  0.014,  0.000,  0.004,  0.392,  0.400,6577.169
 -0.011,  0.447,  0.837,  1.283, -0.007,  0.000,  0.033, -0.837,  0.000,  0.000,  0.004,126,135,  0.033,  0.000,  0.014,  0.000,  0.004,  0.389,  0.397,6577.174
