  0.174,  0.178,  0.000,  0.000,  0.023,  0.000,  0.000,  0.000,  0.000,  0.000, -0.151,0,0,  0.000,  0.000,  0.000,  0.000, -0.000,  6.308,  6.308,4151.007
  0.176,  0.170,  0.003,  0.642,  0.037,  0.050,  0.000,  0.047,  0.000,  0.000, -0.139,0,1,  0.000,  0.000,  0.000,  0.000,  0.000,  3.082,  3.082,4151.019
  0.177,  0.148,  0.038,  7.058,  0.035,  0.100,  0.002,  0.062,  0.000,  0.000, -0.142,5,7,  0.002,  0.000,  0.000,  0.000,  0.000,  2.091,  2.091,4151.026
  0.177,  0.007,  0.077,  7.700,  0.033,  0.150,  0.003,  0.073,  0.000,  0.000, -0.144,11,13,  0.003,  0.000,  0.000,  0.000,  0.000,  1.542,  1.542,4151.031
  0.176, -0.272,  0.128, 10.267,  0.029,  0.200,  0.005,  0.072,  0.000,  0.000, -0.147,19,21,  0.005,  0.000,  0.002,  0.000,  0.000,  1.344,  1.345,4151.036
  0.172, -0.791,  0.180, 10.267,  0.027,  0.250,  0.007,  0.070,  0.000,  0.000, -0.145,27,29,  0.007,  0.000,  0.003,  0.000,  0.001,  1.056,  1.057,4151.042
  0.165, -1.398,  0.225,  8.983,  0.027,  0.300,  0.009,  0.075,  0.000,  0.000, -0.137,34,36,  0.009,  0.000,  0.001,  0.000,  0.000,  0.654,  0.655,4151.045
  0.155, -1.889,  0.279, 10.908,  0.025,  0.350,  0.011,  0.071,  0.000,  0.000, -0.130,43,44,  0.011,  0.000,  0.000,  0.000,  0.000,  0.461,  0.462,4151.050
  0.143, -2.128,  0.324,  8.983,  0.027,  0.400,  0.013,  0.076,  0.000,  0.000, -0.117,50,51,  0.013,  0.000,  0.000,  0.000,  0.000,  0.135,  0.135,4151.055
  0.132, -2.118,  0.379, 10.908,  0.025,  0.450,  0.015,  0.071,  0.000,  0.000, -0.108,59,59,  0.015,  0.000, -0.000,  0.000, -0.000,  0.103,  0.103,4151.061
  0.122, -1.960,  0.430, 10.267,  0.025,  0.500,  0.017,  0.070,  0.000,  0.000, -0.098,67,67,  0.017,  0.000, -0.002,  0.000, -0.000,  0.019,  0.018,4151.065
  0.113, -1.789,  0.478,  9.625,  0.025,  0.550,  0.019,  0.072,  0.000,  0.000, -0.087,75,74,  0.019,  0.000, -0.003,  0.000, -0.001, -0.041, -0.043,4151.070
  0.105, -1.616,  0.526,  9.625,  0.026,  0.600,  0.021,  0.074,  0.000,  0.000, -0.079,83,81,  0.021, -0.000, -0.003,  0.000, -0.001, -0.033, -0.034,4151.075
  0.097, -1.548,  0.574,  9.625,  0.026,  0.650,  0.023,  0.076,  0.000,  0.000, -0.071,91,88,  0.023, -0.000, -0.002,  0.000, -0.001, -0.021, -0.022,4151.081
  0.089, -1.513,  0.622,  9.625,  0.026,  0.700,  0.025,  0.078,  0.000,  0.000, -0.063,98,96,  0.025, -0.000, -0.003,  0.000, -0.001, -0.020, -0.022,4151.086
  0.082, -1.441,  0.661,  7.700,  0.029,  0.750,  0.026,  0.089,  0.000,  0.000, -0.053,105,101,  0.026, -0.000, -0.003,  0.000, -0.001, -0.139, -0.141,4151.090
  0.075, -1.357,  0.706,  8.983,  0.029,  0.800,  0.028,  0.094,  0.000,  0.000, -0.046,112,108,  0.028, -0.000, -0.003,  0.000, -0.001, -0.072, -0.074,4151.095
  0.069, -1.303,  0.744,  7.700,  0.031,  0.850,  0.030,  0.106,  0.000,  0.000, -0.038,118,114,  0.030, -0.000, -0.003,  0.000, -0.001, -0.130, -0.133,4151.101
  0.063, -1.243,  0.789,  8.983,  0.030,  0.900,  0.032,  0.111,  0.000,  0.000, -0.032,125,121,  0.032, -0.000, -0.003,  0.000, -0.001, -0.061, -0.063,4151.106
