0.021,1.851,0.023,0,0,0,0,0
0.021,1.868,0.023,0,0,0,0,0
0.021,1.871,0.023,0,0,0,0,0
0.021,1.885,0.023,0,0,0,0,0
0.021,1.894,0.023,0,0,0,0,0
0.021,1.905,0.023,0,0,0,0,0
0.022,1.91,0.023,0,0,0,0,0
0.022,1.925,0.023,0,0,0,0,0
0.022,1.934,0.023,0,0,0,0,0
0.022,1.945,0.023,0,0,0,0,0
0.021,1.952,0.023,0,0,0,0,0
0.021,1.961,0.023,0,0,0,0,0
0.021,1.973,0.023,0,0,0,0,0
0.021,1.981,0.023,0,0,0,0,0
0.021,1.991,0.023,0,0,0,0,0
0.021,2.004,0.023,0,0,0,0,0
0.021,2.016,0.023,0,0,0,0,0
0.021,2.025,0.023,0,0,0,0,0
0.021,2.033,0.023,0,0,0,0,0
0.022,2.042,0.023,0,0,0,0,0
0.022,2.053,0.023,0,0,0,0,0
0.022,2.063,0.023,0,0,0,0,0
0.022,2.073,0.023,0,0,0,0,0
0.022,2.082,0.023,0,0,0,0,0
0.022,2.093,0.023,0,0,0,0,0
0.023,2.105,0.023,0,0,0,0,0
0.023,2.113,0.023,0,0,0,0,0
0.023,2.124,0.023,0,0,0,0,0
0.023,2.131,0.023,0,0,0,0,0
0.023,2.145,0.023,0,0,0,0,0
0.023,-2.145,0.023,0,0,0,0,0
0.023,-2.132,0.023,0,0,0,0,0
0.023,-2.124,0.023,0,0,0,0,0
0.023,-2.111,0.023,0,0,0,0,0
0.023,-2.104,0.023,0,0,0,0,0
0.023,-2.091,0.023,0,0,0,0,0
0.023,-2.081,0.023,0,0,0,0,0
0.023,-2.075,0.023,0,0,0,0,0
0.023,-2.063,0.023,0,0,0,0,0
0.023,-2.055,0.023,0,0,0,0,0
0.023,-2.042,0.023,0,0,0,0,0
0.022,-2.034,0.023,0,0,0,0,0
0.022,-2.022,0.023,0,0,0,0,0
0.022,-2.015,0.023,0,0,0,0,0
0.022,-2.005,0.023,0,0,0,0,0
0.022,-1.995,0.023,0,0,0,0,0
