  0.049,  0.921,  0.023,  0.000,  0.000,  0.000,0,0,  0.000,  0.000,  0.000,  0.000, -0.000,  0.494,  0.494
  0.049,  0.932,  0.027,  0.006,  0.030,  0.000,1,1,  0.000,  0.000,  0.000,  0.000, -0.000,  0.237,  0.237
  0.048,  0.942,  0.026,  0.010,  0.030,  0.000,2,1,  0.000, -0.000, -0.001,  0.000, -0.001,  0.213,  0.212
  0.047,  0.954,  0.025,  0.019,  0.030,  0.001,4,2,  0.001, -0.000, -0.003,  0.000, -0.001,  0.173,  0.171
  0.046,  0.961,  0.024,  0.022,  0.030,  0.001,5,2,  0.001, -0.000, -0.004,  0.000, -0.002,  0.146,  0.143
  0.045,  0.969,  0.024,  0.029,  0.030,  0.001,7,2,  0.001, -0.000, -0.006,  0.000, -0.003,  0.136,  0.131
  0.044,  0.981,  0.024,  0.038,  0.030,  0.002,10,2,  0.002, -0.000, -0.005,  0.000, -0.002,  0.136,  0.132
  0.044,  0.990,  0.024,  0.045,  0.030,  0.002,12,2,  0.002, -0.000, -0.008,  0.000, -0.003,  0.144,  0.138
  0.044,  0.998,  0.024,  0.051,  0.030,  0.002,14,2,  0.002, -0.000, -0.010,  0.000, -0.004,  0.153,  0.144
  0.044,  1.009,  0.024,  0.061,  0.030,  0.002,17,2,  0.002, -0.000, -0.014,  0.000, -0.006,  0.158,  0.147
  0.042,  1.022,  0.024,  0.067,  0.030,  0.003,19,2,  0.003, -0.000, -0.016,  0.000, -0.007,  0.139,  0.125
  0.040,  1.031,  0.024,  0.071,  0.030,  0.003,20,2,  0.003, -0.000, -0.018,  0.000, -0.007,  0.118,  0.104
  0.039,  1.039,  0.024,  0.074,  0.030,  0.003,21,2,  0.003, -0.000, -0.019,  0.000, -0.008,  0.117,  0.102
  0.038,  1.050,  0.024,  0.080,  0.030,  0.003,23,2,  0.003, -0.000, -0.021,  0.000, -0.009,  0.133,  0.116
  0.038,  1.063,  0.024,  0.087,  0.030,  0.003,25,2,  0.003, -0.000, -0.024,  0.000, -0.010,  0.148,  0.129
  0.038,  1.074,  0.024,  0.087,  0.030,  0.003,25,2,  0.003, -0.000, -0.024,  0.000, -0.010,  0.142,  0.123
  0.037,  1.078,  0.024,  0.087,  0.030,  0.003,25,2,  0.003, -0.000, -0.024,  0.000, -0.010,  0.144,  0.125
  0.037,  1.093,  0.024,  0.087,  0.030,  0.003,25,2,  0.003, -0.000, -0.024,  0.000, -0.010,  0.158,  0.139
  0.038,  1.098,  0.024,  0.087,  0.030,  0.003,25,2,  0.003, -0.000, -0.024,  0.000, -0.010,  0.175,  0.156
  0.039,  1.109,  0.024,  0.087,  0.030,  0.003,25,2,  0.003, -0.000, -0.024,  0.000, -0.010,  0.193,  0.174
  0.040,  1.121,  0.024,  0.087,  0.030,  0.003,25,2,  0.003, -0.000, -0.024,  0.000, -0.010,  0.206,  0.187
  0.040,  1.131,  0.024,  0.087,  0.030,  0.003,25,2,  0.003, -0.000, -0.024,  0.000, -0.010,  0.217,  0.198
  0.041,  1.138,  0.024,  0.087,  0.030,  0.003,25,2,  0.003, -0.000, -0.024,  0.000, -0.010,  0.223,  0.204
  0.042,  1.153,  0.024,  0.087,  0.030,  0.003,25,2,  0.003, -0.000, -0.024,  0.000, -0.010,  0.231,  0.212
  0.042,  1.158,  0.024,  0.087,  0.030,  0.003,25,2,  0.003, -0.000, -0.024,  0.000, -0.010,  0.240,  0.221
  0.043,  1.173,  0.024,  0.087,  0.030,  0.003,25,2,  0.003, -0.000, -0.024,  0.000, -0.010,  0.247,  0.228
  0.044,  1.179,  0.024,  0.087,  0.030,  0.003,25,2,  0.003, -0.000, -0.024,  0.000, -0.010,  0.253,  0.234
  0.044,  1.189,  0.024,  0.087,  0.030,  0.003,25,2,  0.003, -0.000, -0.024,  0.000, -0.010,  0.257,  0.238
