-0.047,-2.68,1.758,12.192,0,0,914.567,4.638,-2.7198644054,13.304362256,-4.4,256.6,-3.5260229432,-146.975256692
-0.06,-2.702,1.826,13.475,1.286,1.286,914.572,4.643,-2.7442693528,12.8863055592,-3,-128.4,-0.5244515076,-242.641282007
-0.074,-2.717,1.89,12.833,-1.49,-1.49,914.577,4.648,-2.7623402578,11.9005092612,1,128.4,6.0444140503,-347.987477759
-0.145,-1.574,1.992,-3.208,-1.555,-1.555,914.607,4.678,-1.5920366466,-3.2750458588,95.6,-513.4,91.7964655604,-413.847028924
-0.15,-1.096,1.963,-5.775,-1.458,-1.458,914.612,4.683,-1.1145711076,-5.1932174371,105.6,-128.4,100.656339401,-341.312096891
-0.152,-0.568,1.931,-6.417,-1.292,-1.292,914.617,4.688,-0.5990822951,-6.7631426485,101.4,-256.6,105.206964807,-266.325125235
-0.152,-0.061,1.893,-7.7,-1.15,-1.15,914.622,4.693,-0.0673119006,-8.0299178986,103,-128.4,105.423843853,-191.355034504
-0.15,0.454,1.851,-8.342,-0.99,-0.99,914.627,4.698,0.4622948966,-9.0184339583,102.4,-385,101.537830972,-116.944443805
-0.145,0.966,1.8,-10.267,-0.879,-0.879,914.632,4.703,0.9728614475,-9.6987476221,101.2,0,93.928312152,-44.220642809
-0.137,1.472,1.749,-10.267,-0.693,-0.693,914.637,4.708,1.4475508248,-10.0053637024,81,-128.2,83.1083879972,23.4830939861
-0.128,1.877,1.694,-10.908,-0.534,-0.534,914.642,4.713,1.8699365253,-9.8998547135,73.8,256.6,69.7656280248,80.8155153444
-0.116,2.246,1.646,-9.625,-0.301,-0.301,914.647,4.718,2.2253735031,-9.4262454318,64.8,385,54.79622067,122.142305865
-0.103,2.57,1.607,-7.7,-0.036,-0.036,914.652,4.723,2.5023758952,-8.7115634344,40.6,-128.4,39.2762652386,143.58965122
-0.089,2.773,1.566,-8.342,0.088,0.088,914.657,4.728,2.6953054212,-7.9037757421,8.4,385,24.3446372022,144.219542618
-0.075,2.815,1.534,-6.417,0.263,0.263,914.662,4.733,2.807590779,-7.115056599,3,-128.2,11.0258734966,126.124193917
-0.061,2.83,1.498,-7.058,0.321,0.321,914.667,4.738,2.8511952235,-6.4199930668,-0.8,256.6,0.0694821579,94.0585580023
-0.046,2.826,1.469,-5.775,0,0,914.672,4.743,2.8416753733,-5.8820044902,-9.4,256.6,-8.1258077626,55.1401228909
-0.032,2.779,1.447,-4.492,0,0,914.677,4.748,2.793506192,-5.5642182353,-11.6,-128.2,-13.5007017653,18.4489206237
-0.019,2.721,1.421,-5.133,0,0,914.682,4.753,2.7186316919,-5.4914720035,-15.2,-128.4,-16.2978814227,-5.9854257875
-0.005,2.645,1.392,-5.775,0,0,914.687,4.758,2.6273925529,-5.6051522342,-27.4,0,-17.061697082,-8.9078125123
0.007,2.508,1.364,-5.775,0,0,914.692,4.763,2.5300061105,-5.78118158,-24.8,0,-16.6802114908,16.1693101764
0.019,2.384,1.335,-5.775,0,0,914.697,4.768,2.4362476606,-5.8774910243,-22,128.4,-16.403638635,71.1104332531
0.031,2.274,1.309,-5.133,0,0,914.702,4.773,2.3520331909,-5.7437979825,-14.6,-128.4,-17.7443440716,151.587660929
0.042,2.201,1.28,-5.775,0,0,914.707,4.778,2.2746995142,-5.2037197706,-10,128.4,-22.2029866196,246.266960512
0.093,0.814,1.325,8.342,1.538,1.538,914.737,4.808,0.7343018134,7.0208229089,-125.6,-128.4,-106.358742338,311.358847436
0.094,0.186,1.364,7.7,1.222,1.222,914.742,4.813,0.1625468596,8.4505233072,-126.8,128.4,-111.462350098,228.847243992
0.092,-0.448,1.405,8.342,0.957,0.957,914.747,4.818,-0.4412597903,9.4674083667,-135.4,513.2,-108.774528816,147.242626509
0.086,-1.125,1.46,10.908,0.798,0.798,914.752,4.823,-1.0261145369,10.1365060647,-109.2,0,-98.6936545671,74.6919031045
0.078,-1.671,1.514,10.908,0.573,0.573,914.757,4.828,-1.5453397587,10.468146841,-78.6,0,-82.9122630865,16.5172033616
0.068,-2.064,1.569,10.908,0.354,0.354,914.762,4.833,-1.9656086437,10.4899840495,-62.4,-256.6,-63.9575314602,-24.1148884137
0.056,-2.376,1.617,9.625,0.101,0.101,914.767,4.838,-2.272026804,10.2921379112,-30.8,0,-44.575492311,-46.2264812729
0.043,-2.53,1.665,9.625,0,0,914.772,4.843,-2.4683070189,9.987112813,-1,128.4,-27.1359492135,-51.3306886252
0.03,-2.535,1.716,10.267,0,0,914.777,4.848,-2.5732265979,9.6569927988,-6,-256.8,-13.2139967229,-43.5899769557
0.017,-2.565,1.761,8.983,0,0,914.782,4.853,-2.6131792799,9.3575831429,-0.4,0,-3.4353535942,-29.8515494306
0.005,-2.567,1.806,8.983,0,0,914.787,4.858,-2.6132483029,9.143415245,-0.4,-128.2,2.4300447251,-19.4376510979
-0.008,-2.569,1.848,8.342,0,0,914.792,4.863,-2.5919605747,9.0520645823,4.2,0,5.2346466297,-23.0997781158
-0.021,-2.548,1.89,8.342,0,0,914.797,4.868,-2.5610075805,9.0608101169,7,128.2,6.212590574,-50.6121317854
-0.033,-2.513,1.935,8.983,0,0,914.802,4.873,-2.5272082254,9.0552676909,11.4,-128.2,6.8043251567,-107.277363906
-0.045,-2.456,1.976,8.342,0,0,914.807,4.878,-2.4939164049,8.8308686711,14,256.6,8.5235735251,-190.615874359
-0.057,-2.386,2.024,9.625,-0.157,-0.157,914.812,4.883,-2.4601828176,8.1330845218,10.8,-256.6,12.7828430404,-289.081126838
-0.118,-1.305,2.04,-6.417,-1.569,-1.569,914.842,4.913,-1.264419391,-5.6184808116,110,-128.2,92.7465956252,-381.771432249
-0.121,-0.755,2.005,-7.058,-1.357,-1.357,914.847,4.918,-0.7722934777,-7.3852027482,117.2,-256.8,101.262678811,-304.402018153
-0.122,-0.169,1.963,-8.342,-1.172,-1.172,914.852,4.923,-0.2403191951,-8.7779334143,98.8,-256.6,104.366933777,-222.356435196
-0.12,0.325,1.915,-9.625,-1.021,-1.021,914.857,4.928,0.2985205445,-9.8468889325,101,-128.4,102.000583678,-140.408124934
-0.116,0.83,1.864,-10.267,-0.847,-0.847,914.862,4.933,0.817649076,-10.5939094591,95.6,-256.6,94.7170774185,-61.8488413532
-0.109,1.308,1.806,-11.55,-0.702,-0.702,914.867,4.938,1.2963137316,-10.9747518134,85.4,-128.4,83.4542729778,9.4142544367
-0.1,1.735,1.745,-12.192,-0.55,-0.55,914.872,4.943,1.7172816959,-10.9480704124,74.8,385,69.3747866859,68.1648792168
-0.089,2.109,1.694,-10.267,-0.281,-0.281,914.877,4.948,2.0662142219,-10.5462857751,58.2,128.4,53.7706501353,108.96386243
-0.077,2.4,1.646,-9.625,-0.069,-0.069,914.882,4.953,2.3332673849,-9.8915844834,33.6,128.4,37.9736079554,128.082983245
-0.064,2.568,1.601,-8.983,0.096,0.096,914.887,4.958,2.5159340918,-9.1357576234,12.4,128.2,23.2283552962,125.022648042
-0.05,2.63,1.559,-8.342,0.225,0.225,914.892,4.963,2.6206997678,-8.4066510135,1.4,128.4,10.5429891926,103.066935855
-0.037,2.637,1.521,-7.7,0,0,914.897,4.968,2.6611293483,-7.8028683627,-1.4,128.4,0.5715118536,69.0804403621
-0.024,2.63,1.485,-7.058,0,0,914.902,4.973,2.6531410456,-7.4005048115,-4.8,128.2,-6.4329381914,32.7959508789
-0.01,2.606,1.453,-6.417,0,0,914.907,4.978,2.6109475583,-7.2397516451,-6.6,-128.2,-10.6123897559,5.518943015
0.003,2.573,1.418,-7.058,0,0,914.912,4.983,2.5463187729,-7.2932861685,-23.4,-128.4,-12.5000948149,-1.8455997524
0.015,2.456,1.38,-7.7,0,0,914.917,4.988,2.470421867,-7.4545945471,-25.6,128.4,-13.0412828202,18.8060006105
0.027,2.328,1.344,-7.058,0,0,914.922,4.993,2.3943473508,-7.5662072557,-19,-128.4,-13.5851020928,70.4583648494
0.038,2.233,1.306,-7.7,0,0,914.927,4.998,2.3253682319,-7.4475626615,-8.4,128.4,-15.7484754695,149.270376272
0.049,2.191,1.27,-7.058,0,0,914.932,5.003,2.2610759968,-6.9053870463,-12.4,0,-21.0925889067,244.105077016
0.059,2.129,1.235,-7.058,0.95,0.95,914.937,5.008,2.1860069175,-5.7645859343,-9.8,128.2,-30.6588533741,338.116297685
0.099,0.765,1.258,5.133,1.434,1.434,914.962,5.033,0.6954906715,5.5807391682,-129,513.4,-106.664695707,347.288179408
0.1,0.12,1.296,7.7,1.227,1.227,914.967,5.038,0.1224035971,7.3019357675,-131,128.4,-111.339874541,261.741949348
0.097,-0.535,1.338,8.342,0.973,0.973,914.972,5.043,-0.4746422572,8.5804288715,-120.6,256.6,-108.678605382,170.665054318
0.092,-1.138,1.386,9.625,0.753,0.753,914.977,5.048,-1.0494305281,9.3943561871,-96.4,256.6,-99.2287564401,85.2900831977
0.084,-1.62,1.441,10.908,0.571,0.571,914.982,5.053,-1.563689889,9.7419462176,-86.4,-256.6,-84.577824635,15.0151595772
0.073,-2.052,1.489,9.625,0.295,0.295,914.987,5.058,-1.9909802168,9.6820085611,-72.8,-128.4,-66.9454633147,-33.7970996002
0.061,-2.416,1.534,8.983,0.048,0.048,914.992,5.063,-2.3170714567,9.3522987448,-42,-128.2,-48.7201188686,-59.1221265655
0.048,-2.626,1.575,8.342,0,0,914.997,5.068,-2.540673277,8.9184272609,-6.6,0,-32.016607082,-63.9083786126
0.035,-2.659,1.617,8.342,0,0,915.002,5.073,-2.6740949222,8.5042560366,-8.8,0,-18.3186665928,-55.6502643236
0.021,-2.703,1.659,8.342,0,0,915.007,5.078,-2.7393640641,8.1726532236,-2.4,-128.4,-8.2755450709,-45.166245638
0.008,-2.715,1.697,7.7,0,0,915.012,5.083,-2.760279747,7.9505787387,-0.4,-256.6,-1.6913390079,-44.8629209015
-0.006,-2.717,1.729,6.417,0,0,915.017,5.088,-2.7560335292,7.8356754975,1.2,256.6,2.3231395078,-66.2585276042
-0.02,-2.711,1.768,7.7,0,0,915.022,5.093,-2.7389477959,7.7507569621,5.6,-128.4,5.1139083484,-116.540568799
-0.033,-2.683,1.803,7.058,0,0,915.027,5.098,-2.7147112094,7.5072109539,10,128.4,8.2262990628,-194.915775705
-0.046,-2.633,1.842,7.7,0,0,915.032,5.103,-2.6829283312,6.8365864156,11.6,0,13.1386252672,-290.675846685
-0.059,-2.575,1.88,7.7,-0.946,-0.946,915.037,5.108,-2.636490761,5.4854921723,11.4,-385,20.9695340255,-385.001424526
-0.118,-1.026,1.777,-8.342,-1.594,-1.594,915.067,5.138,-1.0333755363,-8.6940341395,118.2,-256.6,98.479622279,-311.593198726
-0.12,-0.435,1.729,-9.625,-1.384,-1.384,915.072,5.143,-0.512147857,-10.031843833,102.4,-256.6,101.987588327,-245.388355954
-0.119,0.077,1.675,-10.908,-1.22,-1.22,915.077,5.148,0.0171144906,-11.1264244068,94.4,-128.4,100.530601148,-184.250682242
-0.116,0.549,1.617,-11.55,-1.051,-1.051,915.082,5.153,0.527415086,-12.0422565967,96,-128.4,94.8029812346,-126.933051094
-0.111,1.029,1.556,-12.192,-0.887,-0.887,915.087,5.158,1.0005631768,-12.7786677561,84.6,-385,85.8195864596,-71.6511149271
-0.103,1.452,1.485,-14.117,-0.791,-0.791,915.092,5.163,1.4249108872,-13.2710671345,67.8,0,74.6423355152,-18.9912654384
-0.094,1.791,1.415,-14.117,-0.637,-0.637,915.097,5.168,1.7935213842,-13.4365486709,60.6,0,62.2331860147,27.2385179594
-0.083,2.094,1.344,-14.117,-0.474,-0.474,915.102,5.173,2.10256982,-13.2570561766,55.8,385,49.4288384888,61.5329896779
-0.071,2.373,1.283,-12.192,-0.237,-0.237,915.107,5.178,2.3494675972,-12.8225236162,42.2,128.4,36.9804976243,79.4842130925
-0.058,2.584,1.226,-11.55,-0.061,-0.061,915.112,5.183,2.5328616396,-12.2838675248,19.8,-128.4,25.5809711488,80.1266478317
-0.044,2.683,1.165,-12.192,0,0,915.117,5.188,2.6551526544,-11.7677721107,9,256.8,15.8239043934,66.8332944342
-0.031,2.728,1.11,-10.908,0,0,915.122,5.193,2.7243964445,-11.3473359017,0.8,0,8.0992480272,46.9434560545
-0.017,2.732,1.056,-10.908,0,0,915.127,5.198,2.7529800457,-11.0629680188,-0.6,128.2,2.480145251,30.7088057786
-0.003,2.729,1.004,-10.267,0,0,915.132,5.203,2.7541275446,-10.9222195983,-4.6,-128.2,-1.3400716759,29.7236765863
0.011,2.706,0.95,-10.908,0,0,915.137,5.208,2.7386469276,-10.8785371644,-3.5,160.25,-4.0511880893,54.6511172556
0.024,2.692,0.898,-10.267,0,0,915.141,5.212,2.7130801979,-10.8248407949,-5.6,128.4,-6.6923243866,112.183598971
0.038,2.664,0.85,-9.625,0,0,915.146,5.217,2.6793214793,-10.5894628769,-17.8,-256.6,-10.5468996822,201.622806943
0.051,2.575,0.796,-10.908,-0.137,-0.137,915.151,5.222,2.6347703944,-9.9253952119,-16,0,-16.8838877454,311.825613905
0.063,2.479,0.741,-10.908,1.475,1.475,915.157,5.228,2.5708102897,-8.5664953198,-8,641.5,-26.5997117754,421.251931105
0.114,1.315,0.735,5.775,1.495,1.495,915.182,5.253,1.2137600503,4.9585152534,-159.25,160.5,-107.621656463,405.638118178
0.118,0.678,0.767,6.417,1.248,1.248,915.186,5.257,0.6621897686,6.8809448123,-131.4,256.6,-116.157862038,302.266663279
0.118,0.021,0.805,7.7,1.033,1.033,915.191,5.262,0.0650267619,8.2699715959,-124.6,385,-117.343620953,190.082490473
0.115,-0.602,0.853,9.625,0.867,0.867,915.196,5.267,-0.5367115318,9.1429248507,-102.6,128.4,-111.517615432,81.322154835
0.109,-1.115,0.905,10.267,0.672,0.672,915.201,5.272,-1.1061282684,9.4975027538,-110.4,-256.8,-99.8265747767,-13.6797684333
0.101,-1.667,0.95,8.983,0.379,0.379,915.206,5.277,-1.6134714258,9.3631292548,-89,128.4,-83.8271092215,-87.059256803
0.09,-2.112,0.998,9.625,0.182,0.182,915.211,5.282,-2.036214803,8.8277654238,-61,-385,-65.3513471425,-133.662052507
0.078,-2.417,1.036,7.7,-0.077,-0.077,915.216,5.287,-2.3605429972,8.0255450798,-46.4,-128.4,-46.3379941826,-151.895386718
0.065,-2.649,1.072,7.058,-0.275,-0.275,915.221,5.292,-2.5834416407,7.120337105,-12.6666666667,-213.833333333,-28.5868633098,-144.254693241
0.051,-2.725,1.1,5.775,-0.448,-0.448,915.227,5.298,-2.7127069235,6.2771697529,-7.75,-160.5,-13.4465841973,-116.953532438
0.037,-2.756,1.126,5.133,0,0,915.231,5.302,-2.7643359774,5.6234206216,7.2,0,-1.6542022882,-79.630225301
0.024,-2.72,1.152,5.133,0,0,915.236,5.307,-2.7579058968,5.2236038133,3.4,-128.2,6.5830843626,-45.0327252739
0.01,-2.703,1.174,4.492,0,0,915.241,5.312,-2.7119256423,5.0758081852,9.6,0,11.5016730942,-26.8925648157
-0.003,-2.655,1.197,4.492,0,0,915.246,5.317,-2.6418829127,5.1116682284,22.2,128.2,13.7875635098,-36.3498026434
-0.016,-2.544,1.222,5.133,0,0,915.251,5.322,-2.5612778874,5.1860539721,27.8,0,14.5620241774,-78.6484317784
-0.028,-2.405,1.248,5.133,0,0,915.256,5.327,-2.4820385886,5.0835444216,17.2,0,15.288615414,-150.810238099
-0.039,-2.319,1.274,5.133,0,0,915.261,5.332,-2.4109633533,4.5596328055,12.8,0,17.5546454931,-241.131174518
-0.101,-0.817,1.161,-10.267,-1.573,-1.573,915.296,5.367,-0.8454818825,-9.5049069928,96.8,0,91.8160482848,-309.646758592
-0.103,-0.333,1.11,-10.267,-1.369,-1.369,915.301,5.372,-0.3654712643,-10.8612071855,94,-256.6,96.2474284553,-253.35037479
-0.102,0.137,1.052,-11.55,-1.226,-1.226,915.306,5.377,0.1293911122,-11.9932999951,101.4,-128.4,96.3088372056,-200.690669273
-0.098,0.644,0.991,-12.192,-1.068,-1.068,915.311,5.382,0.6176911556,-12.9778386291,93.4,-385,92.3355768854,-151.033660586
-0.092,1.111,0.921,-14.117,-0.97,-0.97,915.316,5.387,1.0817872141,-13.8121965471,79,-128.2,84.9458333113,-102.805804658
-0.084,1.506,0.847,-14.758,-0.838,-0.838,915.321,5.392,1.5077806731,-14.4320310663,75.2,-128.4,74.8978211575,-56.1062612247
-0.075,1.882,0.77,-15.4,-0.698,-0.698,915.326,5.397,1.8848727982,-14.7749069097,68,128.4,63.0348966553,-13.6444629473
-0.063,2.222,0.696,-14.758,-0.507,-0.507,915.331,5.402,2.2038159771,-14.8320605307,58.4,0,50.2890707435,20.1906619826
-0.051,2.514,0.622,-14.758,-0.34,-0.34,915.336,5.407,2.4568641932,-14.6523362848,39.2,0,37.6728947422,41.3472303131
-0.037,2.71,0.549,-14.758,0,0,915.341,5.412,2.6406596364,-14.3207117435,12.4,385,26.1923888227,48.211377601
-0.023,2.772,0.484,-12.833,0,0,915.346,5.417,2.7596728087,-13.9400524572,9.6,-256.8,16.6711936174,43.0831347493
-0.008,2.82,0.414,-14.117,0,0,915.351,5.422,2.8262412011,-13.6027290949,1.2,256.8,9.5476226631,32.672150487
0.006,2.826,0.35,-12.833,0,0,915.356,5.427,2.856635153,-13.3647534491,-0.6,0,4.7326200618,27.4705446865
0.02,2.823,0.286,-12.833,0,0,915.361,5.432,2.8661829575,-13.243762146,0.2,128.2,1.5840965214,39.867555745
0.034,2.824,0.225,-12.192,0,0,915.366,5.437,2.8656341262,-13.2028409325,-0.2,-128.2,-0.9997113803,80.8605764453
0.049,2.823,0.16,-12.833,0,0,915.371,5.442,2.8591558818,-13.1114619338,-3.8,128.2,-4.3967623781,155.676231356
0.063,2.804,0.099,-12.192,-0.923,-0.923,915.376,5.447,2.8438089535,-12.7288609128,-4,-256.6,-10.016696873,259.684741363
0.077,2.784,0.032,-13.475,1.316,1.316,915.381,5.452,2.8098360002,-11.7413953735,-21.4,0,-19.0106430473,376.965572332
0.136,1.768,-0.067,3.85,1.573,1.573,915.406,5.477,1.6447707341,2.2754788999,-108.8,256.6,-102.988873356,459.394245473
0.142,1.224,-0.042,5.133,1.379,1.379,915.411,5.482,1.1039593964,4.5608440603,-146.8,128.4,-114.31675307,349.560177796
0.144,0.49,-0.013,5.775,1.125,1.125,915.416,5.487,0.4935537026,6.1683348022,-150.2,256.6,-118.740723075,227.907378157
0.143,-0.261,0.022,7.058,0.89,0.89,915.421,5.492,-0.138565105,7.1509841588,-112.8,128.4,-115.654456136,108.723581779
0.139,-0.825,0.061,7.7,0.675,0.675,915.426,5.497,-0.7443852123,7.5758171743,-93,0,-105.645895953,1.6749737375
0.132,-1.29,0.099,7.7,0.452,0.452,915.431,5.502,-1.2865356058,7.500244665,-104.2,0,-90.228652766,-87.7621498771
0.123,-1.811,0.138,7.7,0.224,0.224,915.436,5.507,-1.7394858611,6.9981803901,-77.4,-513.4,-71.4291381047,-157.275783539
0.112,-2.198,0.164,5.133,-0.087,-0.087,915.441,5.512,-2.0873177486,6.1810046933,-36,0,-51.3588593247,-206.637960062
0.1,-2.378,0.189,5.133,-0.254,-0.254,915.446,5.517,-2.3254683932,5.1701838025,-14.8,-256.6,-31.835694883,-236.453112327
0.088,-2.452,0.209,3.85,-0.418,-0.418,915.451,5.522,-2.4622314945,4.0467644286,-5.8,-128.4,-14.1081469911,-246.843551117
0.075,-2.481,0.225,3.208,-0.53,-0.53,915.456,5.527,-2.5143178006,2.845672358,4,-128.2,1.2459596139,-236.850282467
0.063,-2.461,0.237,2.567,-0.613,-0.613,915.461,5.532,-2.4994158935,1.6022428806,17,-385,14.2089765276,-205.387442609
0.051,-2.376,0.241,0.642,-0.731,-0.731,915.466,5.537,-2.4307922536,0.4124248128,9,-385,25.0504630402,-153.613715651
0.04,-2.331,0.234,-1.283,0,0,915.471,5.542,-2.3152773857,-0.5473203178,20.2,-256.8,34.0162972156,-87.2605495271
0.028,-2.23,0.221,-2.567,0,0,915.476,5.547,-2.1554850782,-1.0874180902,39.5,107,41.0413556666,-17.0063680707
0.018,-1.993,0.212,-1.925,0,0,915.482,5.553,-1.9559446703,-1.1214236423,67,320.75,45.6107449857,44.122890538
0.01,-1.725,0.209,-0.642,0,0,915.486,5.557,-1.7278787821,-0.7269554418,50.2,256.8,47.0934225158,85.387707686
0.003,-1.474,0.212,0.642,0,0,915.491,5.562,-1.4881987614,-0.0975033649,45.6,0,45.3027400398,102.101831448
-0.003,-1.246,0.215,0.642,0,0,915.496,5.567,-1.2553685402,0.5606829389,48,256.6,40.5999316508,96.2858420602
-0.008,-1.006,0.225,1.925,0,0,915.501,5.572,-1.0463201225,1.0984757601,32,-128.4,33.6570415617,74.781569057
-0.012,-0.846,0.231,1.283,0,0,915.506,5.577,-0.8745778138,1.4411865384,26.6,128.4,25.3218736233,46.4620197377
-0.016,-0.713,0.241,1.925,0,0,915.511,5.582,-0.7487214296,1.5780812685,14.8,0,16.5374469328,19.4738149412
-0.019,-0.639,0.25,1.925,0,0,915.516,5.587,-0.6715622165,1.5453007253,4.2,-256.6,8.2103490061,-0.9110519405
-0.022,-0.618,0.253,0.642,0,0,915.521,5.592,-0.6401010998,1.4126833917,-0.8,128.2,1.0637093355,-13.4250912494
-0.025,-0.622,0.26,1.283,0,0,915.526,5.597,-0.6459975922,1.255114883,-18.6,-128.2,-4.4776459411,-20.7790072894
-0.029,-0.715,0.263,0.642,0,0,915.531,5.602,-0.6769377376,1.1127334861,-11.4,128.2,-8.3161300665,-28.6453417107
-0.032,-0.772,0.269,1.283,0,0,915.536,5.607,-0.7199317667,0.9798080804,-3,-128.2,-10.5867149513,-44.0691778669
-0.036,-0.787,0.273,0.642,0,0,915.541,5.612,-0.7657769469,0.8232778876,0.8,-128.4,-11.4540649538,-73.6219485021
-0.04,-0.783,0.273,0,0,0,915.546,5.617,-0.8108181096,0.594968919,-11.2,-128.4,-10.8859379284,-121.28233161
-0.045,-0.839,0.269,-0.642,0,0,915.551,5.622,-0.8541557876,0.2068685411,-2,256.8,-8.5200633021,-186.118953545
-0.049,-0.849,0.273,0.642,0,0,915.556,5.627,-0.8933863267,-0.4986575368,0.2,-256.8,-3.7117667576,-260.661889619
-0.071,-0.303,0.067,-12.192,-1.508,-1.508,915.586,5.657,-0.2084175038,-11.8988458607,88.8,-128.2,76.4237680301,-285.466979897
-0.071,0.141,0.003,-12.833,-1.339,-1.339,915.591,5.662,0.1977865788,-13.2099603974,106.6,-256.8,85.5822206126,-216.613535578
-0.067,0.674,-0.067,-14.117,-1.191,-1.191,915.596,5.667,0.6587859526,-14.1706354409,103.2,-128.2,88.7942329671,-149.851845056
-0.061,1.19,-0.141,-14.758,-1.031,-1.031,915.601,5.672,1.1360803917,-14.8468729384,88.2,0,85.7219348892,-90.9161663696
-0.053,1.631,-0.215,-14.758,-0.846,-0.846,915.606,5.677,1.5914459471,-15.2777939935,83.2,-256.8,77.0955551621,-42.9594296513
-0.042,2.047,-0.295,-16.042,0,0,915.611,5.682,1.9926786945,-15.4731502705,79.4,0,64.5175887111,-7.5527296933
-0.03,2.444,-0.375,-16.042,0,0,915.616,5.687,2.3166346188,-15.435493523,39.8,128.4,50.0945155894,15.3695247541
-0.017,2.643,-0.452,-15.4,0,0,915.621,5.692,2.5528498005,-15.2104050613,14.8,256.6,35.9654830046,28.7932241609
-0.003,2.717,-0.523,-14.117,0,0,915.626,5.697,2.7063778564,-14.9032818482,8.2,0,23.8230154472,40.0319978343
0.011,2.758,-0.594,-14.117,0,0,915.631,5.702,2.7946498661,-14.6248646495,12.4,128.4,14.5464170847,60.5612744567
0.025,2.82,-0.661,-13.475,0,0,915.636,5.707,2.8393958155,-14.4154019262,-3.2,0,8.0426895686,103.190029299
0.039,2.804,-0.728,-13.475,0,0,915.641,5.712,2.8598855273,-14.1982515832,-2,128.4,3.3188985987,176.881699055
0.067,2.789,-0.863,-14.117,0.809,0.809,915.651,5.722,2.8713216783,-12.7646410237,1,-256.6,-7.4805616206,402.342304189
0.081,2.794,-0.94,-15.4,1.349,1.349,915.656,5.727,2.8578355961,-10.8826812561,2.8,1283.4,-16.9197648188,516.68059587
0.095,2.808,-0.985,-8.983,1.538,1.538,915.661,5.732,2.8081802385,-8.0372249702,-10.6,1026.6,-30.3263852554,597.09998948
0.109,2.755,-1.004,-3.85,1.582,1.582,915.666,5.737,2.6936461671,-4.5380208123,-36,898.4,-47.3693832804,623.744577222
0.121,2.575,-1.001,0.642,1.573,1.573,915.671,5.742,2.4854814601,-0.9263768268,-54.8,641.6,-66.575868968,590.673766807
0.133,2.301,-0.982,3.85,1.515,1.515,915.676,5.747,2.1638373522,2.2971260029,-84.6,385,-85.6037035709,506.13256477
0.142,1.878,-0.953,5.775,1.388,1.388,915.681,5.752,1.7254006747,4.8366121626,-127.6,128.4,-101.778288568,387.250965225
0.148,1.24,-0.921,6.417,1.172,1.172,915.686,5.757,1.1880874706,6.6172468879,-142.4,128.2,-112.733148353,252.985387931
0.151,0.528,-0.885,7.058,0.936,0.936,915.691,5.762,0.5887685409,7.6976040947,-123.4,256.8,-116.937595211,118.941189549
0.15,-0.089,-0.844,8.342,0.752,0.752,915.696,5.767,-0.0272788448,8.1555725544,-112.4,0,-113.94078534,-4.5401575924
0.147,-0.651,-0.802,8.342,0.537,0.537,915.701,5.772,-0.6179461194,8.0394828885,-109.2,0,-104.301617345,-111.941715753
0.141,-1.197,-0.76,8.342,0.313,0.313,915.706,5.777,-1.1493871511,7.4033347709,-94,-641.8,-89.3078731956,-201.409185213
0.132,-1.667,-0.735,5.133,-0.036,-0.036,915.711,5.782,-1.5963058568,6.3508156383,-62,0,-70.6244800593,-273.590832918
0.122,-1.977,-0.709,5.133,-0.223,-0.223,915.716,5.787,-1.9422903256,5.0110161159,-51.6,-513.2,-49.9667428292,-330.132601861
0.111,-2.235,-0.696,2.567,-0.475,-0.475,915.721,5.792,-2.1803043902,3.4721565516,-17.2,0,-28.8463665383,-371.568173687
0.099,-2.321,-0.683,2.567,-0.589,-0.589,915.726,5.797,-2.3118558249,1.7554744183,-3,-513.4,-8.4205919061,-395.365446921
0.087,-2.336,-0.683,0,-0.761,-0.761,915.731,5.802,-2.3447555593,-0.1486226433,15.4,-128.4,10.5320380241,-395.583023484
0.076,-2.259,-0.687,-0.642,-0.835,-0.835,915.736,5.807,-2.2895208359,-2.2103456522,20.8,-641.6,27.510054638,-365.110497293
0.065,-2.155,-0.706,-3.85,-0.993,-0.993,915.741,5.812,-2.155731816,-4.2890610597,32.2,-641.6,42.1100532666,-299.978278808
0.055,-1.994,-0.741,-7.058,-1.149,-1.149,915.746,5.817,-1.951084882,-6.1145244993,53.8,-256.8,53.8638690851,-203.616633565
0.046,-1.725,-0.783,-8.342,0,0,915.751,5.822,-1.6841378918,-7.3684658556,64.8,-385,62.1867329008,-88.3992705986
0.039,-1.401,-0.834,-10.267,0,0,915.756,5.827,-1.3681338443,-7.8292271531,71,513.4,66.4754865881,26.9699575326
0.034,-1.046,-0.873,-7.7,0,0,915.761,5.832,-1.0226786298,-7.4884627706,70,385,66.3170357398,123.249487676
0.031,-0.696,-0.902,-5.775,0,0,915.766,5.837,-0.6731702461,-6.5554998718,94,128.4,61.7096644711,186.719411967
0.03,-0.226,-0.927,-5.133,0,0,915.771,5.842,-0.3481434082,-5.3362821598,43.2,385,53.1869246031,212.618066961
0.03,-0.01,-0.943,-3.208,0,0,915.776,5.847,-0.0729188549,-4.1021312876,33.6,128.2,41.7771124163,204.910903985
0.031,0.158,-0.956,-2.567,0,0,915.781,5.852,0.1371110186,-3.0332762558,26.4,0,28.8205317562,173.389351421
0.032,0.29,-0.969,-2.567,0,0,915.786,5.857,0.2770282973,-2.2155199303,17.4,385,15.7386638942,129.938244564
