0.027,2.578,-0.606,-8.983,0,0,613.285,4.869,2.6098587143,-9.7949535336,-4.6,0,-9.1783149511,-8.0114103401,-2.2203977979,78.1493106423
0.04,2.555,-0.651,-8.983,0,0,613.29,4.874,2.5647934598,-9.8355624476,-24.6,0,-14.4328296492,41.4720947243,-9.9120179987,145.55501615
0.052,2.432,-0.696,-8.983,-0.992,-0.992,613.295,4.879,2.4930354975,-9.6297421631,-30.2,-385,-16.6547498133,169.299817109,-16.0863794259,250.521005657
0.064,2.281,-0.751,-10.908,1.052,1.052,613.3,4.884,2.4098849046,-8.784775674,-23.8,-128.4,-18.3154918943,364.495168415,-22.790723085,374.074273446
0.074,2.162,-0.808,-11.55,1.385,1.385,613.305,4.889,2.3182805361,-6.9634157672,2.8,1283.4,-23.1498289352,563.305255648,-32.083619688,486.590788775
0.085,2.176,-0.834,-5.133,1.541,1.541,613.31,4.894,2.2024497959,-4.147532323,-12.2,1155,-34.5702655509,681.225285805,-45.2816824217,557.78242156
0.096,2.115,-0.831,0.642,1.623,1.623,613.315,4.899,2.0295163141,-0.7416799809,-43,770,-53.534690809,675.923956062,-62.3371795913,567.842410689
0.105,1.9,-0.808,4.492,1.608,1.608,613.32,4.904,1.7617826423,2.6378918863,-70.2,513.2,-77.8542578892,566.957994533,-81.6061449137,513.929824525
0.113,1.549,-0.773,7.058,1.514,1.514,613.325,4.909,1.3724764385,5.4727402388,-96.4,256.8,-102.934995217,405.271817647,-100.144738386,409.107534488
0.118,1.067,-0.731,8.342,1.338,1.338,613.33,4.914,0.857786414,7.4991858326,-152.4,0,-122.988532362,238.412999116,-114.467095985,275.594258615
0.119,0.305,-0.69,8.342,1.057,1.057,613.335,4.919,0.2428409648,8.6913256031,-155.6,128.2,-132.895114069,92.4218517488,-121.515970145,136.771381848
0.117,-0.473,-0.645,8.983,0.793,0.793,613.34,4.924,-0.4216315794,9.1534846185,-137.6,128.4,-130.219679483,-26.5017258996,-119.513403258,11.5548933777
0.111,-1.161,-0.597,9.625,0.549,0.549,613.345,4.929,-1.0727253675,9.0210019926,-121,-256.6,-115.672340028,-116.702412072,-108.411614499,-87.8221877639
0.102,-1.766,-0.555,8.342,0.231,0.231,613.35,4.934,-1.6510830483,8.4374991143,-108.4,-256.8,-92.2147206437,-174.383774214,-89.8312208871,-155.559767106
0.09,-2.308,-0.52,7.058,-0.089,-0.089,613.355,4.939,-2.1121539603,7.5655800038,-48.4,-128.2,-64.2912811803,-200.666810475,-66.5633409757,-190.927357553
0.077,-2.55,-0.488,6.417,-0.307,-0.307,613.36,4.944,-2.4336089494,6.5622418874,-9.8,-128.4,-36.739895238,-202.636342986,-41.8432460292,-196.665684795
0.064,-2.599,-0.459,5.775,-0.457,-0.457,613.365,4.949,-2.6173079171,5.5490556262,-16,-256.6,-12.9496383867,-185.250231291,-18.6503395707,-177.678558648
0.05,-2.679,-0.436,4.492,-0.615,-0.615,613.37,4.954,-2.6820561128,4.622800951,1,-128.4,5.8302335497,-149.139500149,0.7626410549,-140.348758918
0.037,-2.674,-0.417,3.85,0,0,613.375,4.959,-2.6529051592,3.8771013052,24.2,-256.6,19.3632063326,-96.4496275393,15.0510219846,-92.3775667777
0.024,-2.553,-0.404,2.567,0,0,613.38,4.964,-2.5560893707,3.3948521683,32.2,0,27.5217968987,-37.0199921134,23.7542841467,-42.577919108
0.012,-2.392,-0.391,2.567,0,0,613.385,4.969,-2.4184805758,3.2097519511,27.6,256.6,30.4296621201,13.0940264745,27.1937678181,-0.1163885291
0.001,-2.254,-0.372,3.85,0,0,613.39,4.974,-2.2663323815,3.2752222026,37.4,-128.4,28.6564073491,42.3568751087,26.3613280156,26.6960972302
-0.009,-2.067,-0.356,3.208,0,0,613.395,4.979,-2.1230503994,3.4870068203,36,128.4,23.3754027654,48.6586192962,22.7900827531,31.5236164984
-0.019,-1.887,-0.337,3.85,0,0,613.4,4.984,-2.0061734001,3.7303001444,6.6,0,16.7207568068,32.9269645795,18.360700456,10.7396595037
-0.028,-1.854,-0.318,3.85,0,0,613.405,4.989,-1.92256961,3.8949351274,-0.4,-128.4,11.4458663235,-6.3053070165,15.0184462107,-35.9711517463
-0.037,-1.856,-0.302,3.208,0,0,613.41,4.994,-1.8653402656,3.8634086814,8.2,128.4,9.7422962778,-74.2402174854,14.438969287,-104.838360561
-0.046,-1.815,-0.282,3.85,0,0,613.415,4.999,-1.816628772,3.4922076297,13,0,12.6342523113,-173.852022127,17.7262755842,-187.412219024
-0.054,-1.75,-0.263,3.85,-2.35,-2.35,613.42,5.004,-1.7534575017,2.6229475232,14.8,-128.4,20.3562588985,-290.813001921,25.2116040066,-271.240498912
-0.063,-1.676,-0.247,3.208,-2.208,-2.208,613.425,5.009,-1.6516762024,1.1688825035,27.6,-898.2,32.6623754764,-389.920246332,36.3785806873,-342.668605183
-0.07,-1.538,-0.253,-1.283,-2.063,-2.063,613.43,5.014,-1.4883643231,-0.7807187414,37.2,-513.4,48.5816610783,-438.594503171,49.926112352,-391.041845225
-0.077,-1.352,-0.273,-3.85,-1.89,-1.89,613.435,5.019,-1.2454560174,-2.9736912682,57,-513.4,65.9537816294,-433.296428518,63.9932843532,-411.944864459
-0.082,-1.067,-0.305,-6.417,-1.752,-1.752,613.44,5.024,-0.9156871098,-5.1401734179,102.4,-256.6,81.4044744124,-398.330910657,76.5509792087,-407.318803721
-0.085,-0.555,-0.343,-7.7,-1.568,-1.568,613.445,5.029,-0.5086647384,-7.1318279747,115.6,0,91.6003812564,-362.006268719,85.8799651722,-382.549654921
-0.085,0.023,-0.382,-7.7,-1.321,-1.321,613.45,5.034,-0.0506628327,-8.9418593194,92.6,-513.4,95.1279421261,-333.424522608,90.9594910267,-342.882970458
-0.083,0.486,-0.433,-10.267,-1.208,-1.208,613.455,5.039,0.4249768775,-10.6089819323,99.4,-385,92.9737006527,-301.012919766,91.5908354802,-291.709772603
-0.078,0.983,-0.494,-12.192,-1.094,-1.094,613.46,5.044,0.8898453806,-12.1140465305,75.8,-256.6,87.4161491917,-251.318736824,88.215900329,-231.409173281
-0.071,1.362,-0.561,-13.475,-0.974,-0.974,613.465,5.049,1.3269261265,-13.3706402139,56.8,-256.6,80.5358914135,-181.566492569,81.5714651186,-165.399578436
-0.063,1.646,-0.635,-14.758,-0.872,-0.872,613.47,5.054,1.7296055835,-14.2784726763,74.2,-128.4,72.85186197,-98.7597115864,72.4077203754,-99.4531891426
-0.053,2.017,-0.712,-15.4,-0.726,-0.726,613.475,5.059,2.0938648934,-14.7722712339,88.8,0,63.1949245886,-17.2207286768,61.4248910243,-41.1173947796
-0.041,2.461,-0.789,-15.4,0,0,613.48,5.064,2.4098395164,-14.8583748771,66.6,128.4,50.6180899317,45.0387781713,49.3904168765,2.7013742914
-0.027,2.794,-0.863,-14.758,0,0,613.485,5.069,2.6629299661,-14.6331809863,23.2,256.6,36.2492977164,74.7443556912,37.2420333211,28.943458508
-0.012,2.91,-0.93,-13.475,0,0,613.49,5.074,2.8441764547,-14.2594592078,9,0,22.7072746388,71.9393733418,26.0024521054,40.8420750021
0.003,2.955,-0.998,-13.475,0,0,613.495,5.079,2.9577128279,-13.8997623411,8.2,128.4,12.0816226466,50.3990801974,16.5062356802,48.2574304077
0.018,2.996,-1.062,-12.833,0,0,613.5,5.084,3.0181209411,-13.6477669402,3.6,0,4.9535077074,31.2536913093,9.0936061854,65.3584778724
0.033,3.014,-1.126,-12.833,0,0,613.505,5.089,3.0428884797,-13.4914984837,-6,0,0.7523685739,37.8540176701,3.436432299,106.073441017
0.048,2.984,-1.19,-12.833,0,0,613.51,5.094,3.0466503225,-13.3022283953,-2.6,128.2,-1.8184466386,92.8429357435,-1.4282788709,178.495863233
0.063,2.971,-1.251,-12.192,-1.252,-1.252,613.515,5.099,3.0375580893,-12.8380137166,-1.2,-256.6,-4.6076151456,212.159575274,-6.8690934511,280.084907385
0.077,2.965,-1.319,-13.475,1.173,1.173,613.52,5.104,3.0145200136,-11.7772158403,-8.4,0,-9.6661703393,386.861287837,-14.2940725625,396.019939967
0.092,2.923,-1.386,-13.475,1.624,1.624,613.525,5.109,2.9661891619,-9.8429094011,-7.6,1026.6,-18.7466829788,565.70189464,-24.7342951197,502.653341507
0.106,2.885,-1.428,-8.342,1.712,1.712,613.53,5.114,2.872455747,-7.0143999279,-22,1155,-32.7570011981,676.936276307,-38.4841067418,575.68149297
0.12,2.775,-1.441,-2.567,1.748,1.748,613.535,5.119,2.708670741,-3.6297185464,-44,1026.8,-51.2052435316,682.3221126,-54.9092978306,599.291298966
0.133,2.555,-1.428,2.567,1.762,1.762,613.54,5.124,2.4526445234,-0.2181079834,-71,128.2,-72.0363309071,601.901129823,-72.5037965329,571.19370064
0.144,2.2,-1.412,3.208,1.583,1.583,613.545,5.129,2.0924628688,2.7913976658,-94,513.4,-92.0846777816,484.406211066,-89.2030398521,501.052599961
0.152,1.73,-1.383,5.775,1.452,1.452,613.55,5.134,1.6320394799,5.2134287213,-125.2,256.6,-107.951904807,367.633161381,-102.867376358,404.265260071
0.158,1.104,-1.347,7.058,1.27,1.27,613.555,5.139,1.0922799559,7.0515945285,-129.6,0,-117.148945664,266.121142178,-111.774320059,295.450141861
0.16,0.456,-1.312,7.058,1.031,1.031,613.56,5.144,0.5065352276,8.38220024,-121,513.4,-118.991502098,174.905431387,-114.949333147,184.956513246
0.159,-0.149,-1.264,9.625,0.904,0.904,613.565,5.149,-0.0884222829,9.2567273976,-106.4,0,-114.418407888,80.7883092632,-112.240580558,78.9262708863
0.155,-0.681,-1.216,9.625,0.699,0.699,613.57,5.154,-0.6605143223,9.6606689443,-107.4,256.6,-104.920309215,-20.4077485568,-104.168300884,-18.8213553999
0.149,-1.218,-1.161,10.908,0.532,0.532,613.575,5.159,-1.1851158684,9.5586302012,-88.2,-385,-91.7509235996,-116.777851615,-91.6728817272,-105.316080134
0.14,-1.659,-1.116,8.983,0.252,0.252,613.58,5.164,-1.6438704863,8.9747409411,-70.4,-256.6,-75.7764671812,-190.417239726,-75.8893666364,-178.368007351
0.13,-2.011,-1.078,7.7,0.003,0.003,613.585,5.169,-2.0227528222,8.0226547377,-72.4,-385,-57.5724394344,-234.536507443,-58.0059526212,-237.112181184
0.118,-2.373,-1.049,5.775,-0.261,-0.261,613.59,5.174,-2.3106150194,6.8499721922,-44,-128.4,-37.9525758548,-260.874246869,-39.1821165024,-281.671470426
0.105,-2.593,-1.023,5.133,-0.439,-0.439,613.595,5.179,-2.5003778988,5.5456009464,-2.2,0,-18.530507972,-288.054618295,-20.4677729794,-311.473225897
0.092,-2.604,-0.998,5.133,-0.525,-0.525,613.6,5.184,-2.593030439,4.1053278434,11.6,-385,-1.0562896621,-321.157794004,-2.7052803094,-323.503276286
0.079,-2.546,-0.982,3.208,-0.654,-0.654,613.605,5.189,-2.598311888,2.4995388692,11.8,-256.6,13.9178789862,-343.647688136,13.5300418284,-312.468407273
0.066,-2.487,-0.972,1.925,-0.758,-0.758,613.61,5.194,-2.528722494,0.7813004447,12.4,-641.6,27.0886882496,-328.547250806,27.8816723449,-273.644668656
0.054,-2.425,-0.979,-1.283,-0.937,-0.937,613.615,5.199,-2.3932790538,-0.8614357542,34.6,-385,39.0529711195,-258.065357535,40.0674738735,-207.043959053
0.043,-2.252,-0.995,-3.208,0,0,613.62,5.204,-2.1980141988,-2.1517624285,59.2,-256.8,49.3828096209,-139.147017049,49.7387527465,-120.199463873
0.033,-1.956,-1.017,-4.492,0,0,613.625,5.209,-1.9511001496,-2.8474973335,58.8,128.4,57.1303202142,-3.9820742288,56.4397690239,-27.4348922679
0.025,-1.662,-1.036,-3.85,0,0,613.63,5.214,-1.6654485444,-2.86740748,51.4,385,61.6026163024,107.221442134,59.68902687,54.4066146494
0.018,-1.405,-1.046,-1.925,0,0,613.635,5.219,-1.3574354539,-2.3313000842,64.6,128.4,62.1786421414,168.386735468,59.1431789199,111.624174726
0.013,-1.082,-1.052,-1.283,0,0,613.64,5.224,-1.0465422284,-1.4893664383,79.6,385,58.0866420975,177.137742092,54.785784786,137.851717279
0.009,-0.684,-1.049,0.642,0,0,613.645,5.229,-0.7561089986,-0.6036782635,50.6,-128.4,49.2546508966,148.465053036,47.0679390613,135.036240594
0.008,-0.431,-1.049,0,0,0,613.65,5.234,-0.5098357265,0.138645595,34.8,256.6,37.078203932,101.953389024,36.9174151786,111.364980558
0.006,-0.257,-1.043,1.283,0,0,613.655,5.239,-0.324444705,0.6484099425,18.6,0,23.8686212829,53.7888329037,25.5773366376,77.6220462944
0.006,-0.164,-1.036,1.283,0,0,613.66,5.244,-0.2051016359,0.9173503225,2.6,-128.2,11.7477838764,16.4622948628,14.3308891829,43.6332434463
0.005,-0.151,-1.033,0.642,0,0,613.665,5.249,-0.1463628246,0.9996576107,-3.8,0,1.92700535,-3.7314904754,4.2376147798,15.9300351511
0.004,-0.17,-1.03,0.642,0,0,613.67,5.254,-0.1367280066,0.9809977355,-1.6,0,-5.466654836,-10.5622181201,-4.0093328754,-2.902618965
0.003,-0.178,-1.027,0.642,0,0,613.675,5.259,-0.1640615968,0.9281900773,-3.8,128.2,-10.9041114206,-12.5592186956,-10.079692173,-13.4036675992
0.002,-0.197,-1.02,1.283,0,0,613.68,5.264,-0.2185825234,0.8654093567,-17,-128.2,-14.6642973574,-13.989037576,-13.917548831,-17.7241752445
0.001,-0.282,-1.017,0.642,0,0,613.685,5.269,-0.2919042677,0.7954984191,-19.4,0,-16.5780965657,-14.1270025455,-15.6564193964,-18.3055993813
-0.001,-0.379,-1.014,0.642,0,0,613.69,5.274,-0.3747945682,0.7249209994,-20.4,0,-16.442689062,-12.721430663,-15.5834266206,-17.1503957434
-0.003,-0.481,-1.011,0.642,0,0,613.695,5.279,-0.4570068852,0.6613903414,-17.4,0,-14.4779128654,-11.4046082637,-14.1319583444,-15.5599272586
-0.006,-0.568,-1.007,0.642,0,0,613.7,5.284,-0.529393767,0.6044395858,-9.8,0,-11.432168671,-10.9705087778,-11.8529610855,-14.0891487855
-0.009,-0.617,-1.004,0.642,0,0,613.705,5.289,-0.5865499161,0.5496018815,-2.6,-128.4,-8.3206205717,-11.5392233676,-9.3388854812,-12.6184304064
-0.013,-0.63,-1.004,0,0,0,613.71,5.294,-0.6281465196,0.4917717431,-4,256.6,-5.946924945,-14.0404579025,-7.1204048768,-10.576551694
-0.016,-0.65,-0.998,1.283,0,0,613.715,5.299,-0.6578745205,0.4211624213,-4.2,-256.6,-4.6007164523,-17.2050123445,-5.5817429843,-7.4053411342
-0.019,-0.671,-0.998,0,0,0,613.72,5.304,-0.680875507,0.3343350165,-5,0,-4.1597014464,-17.2333686926,-4.9261225727,-3.30405705
-0.023,-0.696,-0.998,0,0,0,613.725,5.309,-0.7016828729,0.2469326398,-5.6,128.4,-4.3753424585,-13.2250989567,-5.1843492877,-0.0663338794
-0.026,-0.724,-0.995,0.642,0,0,613.73,5.314,-0.7235904017,0.1793298072,-5.2,-256.8,-5.0717588751,-7.2510611915,-6.2306729796,-1.5828431999
-0.03,-0.75,-0.998,-0.642,0,0,613.735,5.319,-0.749013062,0.1419770367,-4.6,128.4,-6.1761143659,-3.4667885695,-7.7719676918,-13.5360789745
-0.034,-0.773,-0.998,0,0,0,613.74,5.324,-0.7799958161,0.1251832017,-5.2,-128.4,-7.5911940569,-11.6325020933,-9.3050928963,-41.9590978564
-0.038,-0.799,-1.001,-0.642,0,0,613.745,5.329,-0.818079999,0.0711747381,-5.8,128.4,-8.9915719499,-45.5045213196,-10.0744121077,-90.7012640447
-0.042,-0.828,-1.001,0,0,0,613.75,5.334,-0.8631453253,-0.1461543839,-6,-128.4,-9.6402156655,-115.936095564,-9.0871956816,-158.519251514
-0.046,-0.858,-1.004,-0.642,0,0,613.755,5.339,-0.9113333694,-0.7076738195,-6.6,128.4,-8.2814577637,-222.531207308,-5.2446373917,-237.227181041
-0.051,-0.891,-1.004,0,-4.195,-4.195,613.76,5.344,-0.952444234,-1.7947383062,-6.6,-256.6,-3.2100758387,-342.671003758,2.3880140501,-312.488587642
-0.055,-0.924,-1.011,-1.283,-2.57,-2.57,613.765,5.349,-0.967705438,-3.4812290874,-7.2,-1026.8,7.2769736684,-431.681662878,14.2170602817,-367.845044631
-0.06,-0.96,-1.043,-6.417,-2.025,-2.025,613.77,5.354,-0.9298535506,-5.6272494897,5.2,-513.2,23.9175357383,-450.853746778,29.7891371843,-390.574756079
-0.065,-0.934,-1.088,-8.983,-1.809,-1.809,613.775,5.359,-0.8081156892,-7.9122959522,34.6,-385,45.3941545921,-396.181905019,47.6680724127,-376.383796979
-0.069,-0.761,-1.142,-10.908,-1.703,-1.703,613.78,5.364,-0.5787452214,-10.0084333641,80.6,-256.8,68.1124131367,-292.506160182,65.6475282502,-330.465020497
-0.071,-0.358,-1.203,-12.192,-1.594,-1.594,613.785,5.369,-0.2367475466,-11.7154532847,108.4,0,87.5493412741,-169.846359604,81.2730637859,-264.837821049
-0.069,0.184,-1.264,-12.192,-1.41,-1.41,613.79,5.374,0.1991609363,-12.9624994586,88,-855.5,100.12168182,-57.3545713336,92.2843196849,-193.554669984
-0.066,0.712,-1.351,-17.325,-1.447,-1.447,613.796,5.38,0.6921718847,-13.7679177484,139.25,1764.5,103.930204824,12.8320165488,96.800252196,-127.858573637
-0.06,1.269,-1.402,-10.267,-0.97,-0.97,613.8,5.384,1.1986936064,-14.2440564852,100,-898.2,98.9204898966,30.909597587,93.9103586372,-73.8963421038
-0.051,1.769,-1.476,-14.758,-0.907,-0.907,613.805,5.389,1.6785753151,-14.5372532661,67,-128.4,86.9181879671,27.3665281427,84.4071567868,-33.7052381806
-0.04,2.104,-1.553,-15.4,0,0,613.81,5.394,2.1011460471,-14.6955737032,83,0,70.5118668573,32.4498944105,70.4271900175,-7.0513645911
-0.027,2.519,-1.63,-15.4,0,0,613.815,5.399,2.4460773068,-14.6835745022,59,128.4,52.0342687034,43.5900793222,54.4394238555,7.9272208141
-0.013,2.814,-1.704,-14.758,0,0,613.82,5.404,2.7025397842,-14.513104185,23,256.6,33.9656240242,44.8881587343,38.6494391374,15.4995830864
0.001,2.929,-1.771,-13.475,0,0,613.825,5.409,2.8713278197,-14.2797355136,-2,0,18.865307578,32.0157535222,24.7069372273,23.6722292163
0.016,2.919,-1.838,-13.475,0,0,613.83,5.414,2.9660195012,-14.0924506596,8.8,128.4,8.0868412694,18.0246621187,13.4627875907,44.170199664
0.031,2.963,-1.903,-12.833,0,0,613.835,5.419,3.0072422569,-13.9849525133,3.6,-128.4,1.2353194761,27.3939525472,4.85710902,89.589245279
0.046,2.981,-1.97,-13.475,0,0,613.84,5.424,3.0139528984,-13.8608477639,-11.2,128.4,-3.0740627918,86.4382291616,-1.9997116467,168.046724816
0.06,2.925,-2.034,-12.833,-1.785,-1.785,613.845,5.429,2.9984088316,-13.4857338443,-4.8,-256.8,-6.6108294922,212.260339191,-8.5596057216,277.36399128
0.075,2.901,-2.105,-14.117,0.808,0.808,613.85,5.434,2.9641902476,-12.5297566761,-11.6,0,-11.4949834561,393.75329762,-16.436892905,401.764495019
0.089,2.843,-2.175,-14.117,1.322,1.322,613.855,5.439,2.9045033179,-10.6982376291,-11.25,1283.5,-19.9688540545,578.875633522,-27.0040780186,515.22084955
0.103,2.798,-2.22,-8.983,1.429,1.429,613.859,5.443,2.8019029495,-7.9333577092,-19.8333333333,748.5,-33.7478370315,700.755985984,-41.0669962036,592.051762832
0.116,2.679,-2.243,-4.492,1.409,1.409,613.865,5.449,2.6315505804,-4.5159401678,-38.6,1026.8,-53.1660742434,722.382839056,-58.4909719721,615.890215452
0.129,2.486,-2.239,0.642,1.415,1.415,613.87,5.454,2.3683273264,-0.9483170359,-69.6,641.6,-76.5132118809,650.435955658,-77.8838862622,581.369327502
0.139,2.138,-2.22,3.85,1.35,1.35,613.875,5.459,1.9962539129,2.2723647406,-94.4,256.6,-100.016481518,518.620316131,-96.717557257,493.583407647
0.148,1.666,-2.194,5.133,1.178,1.178,613.88,5.464,1.5172692716,4.8185169999,-141.4,256.8,-118.639607289,361.30749972,-111.795650363,366.403788915
0.152,0.959,-2.162,6.417,0.96,0.96,613.885,5.469,0.9552391136,6.5517396652,-167.25,481.25,-127.952867804,196.856344565,-120.013422566,217.819740653
0.153,0.29,-2.121,8.342,0.779,0.779,613.889,5.473,0.3510930013,7.4466949508,-118.6,-128.4,-126.386344553,35.7067897806,-119.615050386,65.6417286269
0.152,-0.303,-2.082,7.7,0.513,0.513,613.894,5.478,-0.2491017737,7.5423111316,-105.4,-128.4,-115.490579154,-107.808143603,-110.955963183,-75.2017110931
0.147,-0.83,-2.047,7.058,0.243,0.243,613.899,5.483,-0.8042282277,6.9431966448,-102.4,-256.6,-97.9013309189,-220.140096603,-95.8084843313,-195.194234722
0.14,-1.342,-2.018,5.775,-0.044,-0.044,613.904,5.488,-1.281281229,5.807672386,-80.4,-513.4,-75.9209051167,-297.298366227,-76.2810506475,-291.336455148
0.132,-1.744,-2.002,3.208,-0.354,-0.354,613.909,5.493,-1.6557534896,4.3050614209,-49.4,-256.6,-51.7888668416,-349.081151318,-54.3705856922,-365.510972552
0.121,-1.991,-1.992,1.925,-0.573,-0.573,613.914,5.498,-1.9137432316,2.5534633271,-12.8,-128.4,-27.8580777468,-394.504215589,-31.7982852247,-421.168356275
0.111,-2.055,-1.986,1.283,-0.7,-0.7,613.919,5.503,-2.0537030366,0.5772832557,-6.8,-385,-5.9100691706,-443.919203758,-9.8219921204,-460.1830775
0.1,-2.089,-1.989,-0.642,-0.846,-0.846,613.924,5.508,-2.0839767381,-1.6477033959,20.2,-641.6,13.3736054214,-487.261368528,10.8892317442,-481.523594064
0.091,-1.988,-2.008,-3.85,-1.021,-1.021,613.929,5.513,-2.0173199224,-4.0912476141,36,-641.6,30.3175037932,-506.02335684,30.228587751,-482.410026708
0.081,-1.808,-2.044,-7.058,-1.178,-1.178,613.934,5.518,-1.8657917174,-6.6254528751,35.8,-385,45.9708258806,-491.28607048,48.4364158877,-460.981610528
0.073,-1.629,-2.089,-8.983,-1.256,-1.256,613.939,5.523,-1.6370625641,-9.0718805315,50.8333333333,-427.833333333,61.4850395193,-444.496810346,65.6221315126,-417.828929231
0.066,-1.324,-2.146,-11.55,-1.305,-1.305,613.945,5.529,-1.3332247253,-11.2583415648,79,-641.75,77.2059917572,-370.045095106,81.2316438007,-355.250910227
0.061,-1.008,-2.217,-14.117,-1.336,-1.336,613.949,5.533,-0.953128322,-13.0482134926,80.6,0,92.3263884012,-277.004573792,94.1704734418,-277.47354982
0.058,-0.605,-2.288,-14.117,-1.227,-1.227,613.954,5.538,-0.4976458533,-14.370065181,105.6,-256.6,105.053962255,-179.204360552,103.439806716,-192.00876237
0.058,-0.077,-2.365,-15.4,-1.121,-1.121,613.959,5.543,0.0232780583,-15.2266017975,132.2,0,113.011729368,-86.3646990964,108.362300557,-107.847768371
0.061,0.584,-2.442,-15.4,-0.929,-0.929,613.964,5.548,0.5856866777,-15.6593449218,130.6,-128.4,114.392528137,-1.6229932646,108.568358866,-31.8585290628
0.067,1.237,-2.522,-16.042,-0.735,-0.735,613.969,5.553,1.1543654295,-15.7141339609,81,0,108.976784242,70.8540346526,104.033034112,32.6509598294
0.076,1.723,-2.602,-16.042,-0.543,-0.543,613.975,5.559,1.6923454886,-15.4456388104,124.25,481.25,97.5407405723,122.251752693,94.898509077,85.9459236207
0.087,2.22,-2.673,-14.117,-0.25,-0.25,613.979,5.563,2.1689271452,-14.938259191,93.4,128.4,81.2523212106,150.091081264,81.6709770695,132.083083654
0.101,2.687,-2.74,-13.475,0.002,0.002,613.984,5.568,2.5627873064,-14.2823896054,49,0,62.3912849483,168.483731303,65.7062568676,178.326033707
0.115,2.932,-2.807,-13.475,0.16,0.16,613.989,5.573,2.8645949573,-13.5073890147,22.8,256.6,44.0943419742,198.442943121,48.7821563601,232.333396891
0.13,3.046,-2.868,-12.192,0.341,0.341,613.994,5.578,3.0785861544,-12.5531866614,18.2,128.4,28.3791351925,253.942576248,32.1441525246,298.240816426
0.146,3.137,-2.926,-11.55,0.481,0.481,613.999,5.583,3.2172641623,-11.2990908917,20,256.6,14.9797949791,338.581750844,16.15508568,373.847049452
0.162,3.237,-2.977,-10.267,0.64,0.64,614.004,5.588,3.2911605709,-9.608340636,8.6,385,2.1468639825,443.966848459,0.5139019943,450.019699651
0.179,3.28,-3.019,-8.342,0.817,0.817,614.009,5.593,3.3020772315,-7.3845267509,-2.2,385,-11.829521313,546.840326595,-15.3209672852,512.81948329
0.195,3.269,-3.051,-6.417,0.987,0.987,614.014,5.598,3.2435518866,-4.6448854234,-32.8,1026.8,-27.7443592681,612.351158874,-31.6833964126,548.126816412
0.211,3.105,-3.058,-1.283,1.262,1.262,614.019,5.603,3.1054660324,-1.5785549327,-33.6,770,-45.4978207995,611.526272512,-48.3917730838,547.165795546
0.225,2.937,-3.045,2.567,1.476,1.476,614.024,5.608,2.8784468977,1.4820597781,-51.8,641.6,-64.1587539988,543.395561389,-64.673192981,510.291573556
0.239,2.678,-3.016,5.775,1.605,1.605,614.029,5.613,2.5579277429,4.2005591737,-91.8,256.6,-81.6802288585,436.631621511,-79.3338539945,446.874995838
0.25,2.219,-2.981,7.058,1.583,1.583,614.034,5.618,2.1496464559,6.3842250538,-112.6,256.8,-95.3580898007,329.324201057,-91.1141352814,371.223762769
0.258,1.656,-2.939,8.342,1.499,1.499,614.039,5.623,1.6728796674,8.0307984599,-109.8,0,-103.322221323,247.674358429,-99.0872834057,296.764625696
0.263,1.107,-2.897,8.342,1.344,1.344,614.044,5.628,1.1562462483,9.268906247,-106.8,385,-105.47254752,197.153217548,-102.924708262,231.467921501
