0.129,-1.022,-3.167,-9.625,-1.135,-1.135,-1.0295425679,-9.6611468054,42.4,-385,43.5838856932,-425.83268642
0.125,-0.81,-3.224,-11.55,-1.184,-1.184,-0.8176910284,-11.91925092,57.8,-641.6,58.3076911279,-392.008998121
0.122,-0.521,-3.298,-14.758,-1.255,-1.255,-0.5370113662,-13.9941480075,62.4,-256.8,71.4800853805,-337.799508294
0.121,-0.209,-3.378,-16.042,-1.225,-1.225,-0.1909878003,-15.7441387109,72.6,-256.6,82.6974912729,-268.063666909
0.122,0.154,-3.465,-17.325,-1.154,-1.154,0.2168891742,-17.0777751576,82,-128.4,91.255995655,-189.592151004
0.125,0.564,-3.555,-17.967,-1.041,-1.041,0.6786425502,-17.9645170129,124.6,-128.2,96.3358028564,-109.126874423
0.131,1.187,-3.648,-18.608,-0.874,-0.874,1.176471416,-18.4144180674,105.6,0,97.302953939,-31.5686109732
0.139,1.715,-3.741,-18.608,-0.674,-0.674,1.6827328034,-18.4622942427,105.6,128.2,93.9837571459,41.2111988957
0.15,2.243,-3.831,-17.967,-0.427,-0.427,2.1669618862,-18.1630836231,85.8,128.4,86.7600641219,110.701716357
0.164,2.672,-3.917,-17.325,-0.188,-0.188,2.604189055,-17.5785582565,66.4,256.6,76.4322187199,180.945686612
0.179,3.004,-3.998,-16.042,0.056,0.056,2.9793831005,-16.7468703952,56.8,128.4,63.9288733465,256.416965906
0.195,3.288,-4.075,-15.4,0.255,0.255,3.2869068536,-15.6479100233,43.6,256.6,50.016410835,338.938125785
0.213,3.506,-4.145,-14.117,0.465,0.465,3.5264607274,-14.1890842361,30.8,128.4,35.1421878158,424.812695574
0.231,3.66,-4.213,-13.475,0.631,0.631,3.6983320905,-12.2375490009,28.2,513.4,19.4647377214,503.88416706
0.25,3.801,-4.267,-10.908,0.868,0.868,3.8000646183,-9.7053044963,6,513.2,3.0333028233,561.832295721
0.269,3.831,-4.309,-8.342,1.1,1.1,3.8258378088,-6.6535648256,-7.4,1155,-13.9791083364,585.457225097
0.288,3.794,-4.322,-2.567,1.455,1.455,3.7684714009,-3.3449419715,-27.4,770,-31.0944908173,568.669334929
0.306,3.657,-4.315,1.283,1.705,1.705,3.6222700301,-0.171477505,-36.6,641.8,-47.4776714525,515.875123389
0.323,3.474,-4.293,4.492,1.871,1.871,3.3860150867,2.5249002137,-70,128.2,-62.0445731718,440.615138027
0.339,3.124,-4.267,5.133,1.865,1.865,3.0665688376,4.6089322809,-83.2,0,-73.7047813916,360.175191901
0.352,2.708,-4.241,5.133,1.783,1.783,2.6813675652,6.1623137926,-100.6,513.4,-81.646014941,289.274829935
0.363,2.205,-4.203,7.7,1.777,1.777,2.2566099732,7.3635559415,-92.6,0,-85.5247354748,235.961979144
0.371,1.742,-4.164,7.7,1.69,1.69,1.8206394589,8.3750997713,-77,256.6,-85.4557430764,200.874438992
0.378,1.357,-4.119,8.983,1.651,1.651,1.3962323051,9.3081160568,-94.25,321,-82.0227435224,179.560401579
0.382,0.98,-4.068,10.267,1.621,1.621,0.9969636736,10.2182056823,-67.5,106.833333333,-76.5076290368,166.511066356
0.385,0.575,-4.014,10.908,1.562,1.562,0.6283530147,11.1127731248,-64,256.8,-70.6712008689,157.797744347
0.386,0.255,-3.953,12.192,1.538,1.538,0.2893978029,11.9737700519,-45.4,128.2,-65.8947587268,151.05816444
0.386,0.028,-3.888,12.833,1.503,1.503,-0.0265910407,12.7783443466,-64.2,128.4,-62.7464111132,145.108055552
0.384,-0.293,-3.821,13.475,1.448,1.448,-0.3283428616,13.5116801497,-75,256.6,-61.1833649761,139.859391997
0.38,-0.668,-3.747,14.758,1.412,1.412,-0.6220015012,14.1749269534,-45.8,-128.2,-60.7089519466,135.468433407
0.376,-0.897,-3.677,14.117,1.306,1.306,-0.9111894503,14.7901425522,-58.25,320.75,-60.5250808255,131.434202905
0.37,-1.13,-3.6,15.4,1.274,1.274,-1.1990193034,15.3874800598,-73.4,128.4,-59.9872281762,126.823641347
0.362,-1.497,-3.52,16.042,1.2,1.2,-1.486353177,15.9789242545,-52.3333333333,106.833333333,-58.819472744,120.61724871
0.352,-1.811,-3.436,16.683,1.116,1.116,-1.7702465752,16.5579908962,-42,0,-56.6796126723,111.126468683
0.342,-1.979,-3.353,16.683,1.034,1.034,-2.0462985975,17.1162142088,-58.8,128.4,-53.0160437339,96.2182309525
0.331,-2.273,-3.266,17.325,0.945,0.945,-2.3091359794,17.6336856013,-67.8,256.6,-47.5477261091,74.9306739236
0.317,-2.612,-3.173,18.608,0.869,0.869,-2.549901597,18.0601462765,-32,0,-40.4249033389,48.3216610036
0.303,-2.772,-3.08,18.608,0.772,0.772,-2.7577035073,18.3342498181,-24.8,0,-32.0196934655,19.0670131928
0.289,-2.896,-2.987,18.608,0.67,0.67,-2.9237692697,18.4269191305,-41.4,-128.2,-22.8642593613,-9.2669541728
0.273,-3.103,-2.897,17.967,0.523,0.523,-3.0420891119,18.3521483062,-13.6666666667,106.833333333,-13.6371617717,-33.0195614517
0.257,-3.185,-2.804,18.608,0.45,0.45,-3.1096807634,18.1423704801,20.25,-160.25,-5.0300795279,-49.248768651
0.241,-3.104,-2.714,17.967,0.366,0.366,-3.1296288789,17.8375879321,1.3333333333,-107,2.3846387496,-56.6039620997
0.226,-3.096,-2.628,17.325,0.272,0.272,-3.1111495922,17.4976341055,7,-160.5,8.202138134,-55.9117279588
0.21,-3.068,-2.544,16.683,0.188,0.188,-3.0651384333,17.1940702582,15.6,0,12.245654782,-50.0535125559
0.195,-2.99,-2.461,16.683,0.15,0.15,-3.0011776972,16.9718678184,15.8,0,14.6165427919,-43.1543861623
0.18,-2.911,-2.377,16.683,0.124,0.124,-2.9273988813,16.8211487785,15,128.4,15.6117701552,-39.1338891578
0.166,-2.836,-2.291,17.325,0.127,0.127,-2.8502547327,16.6889388598,12.8,-128.4,15.5869167703,-40.3646003348
0.152,-2.772,-2.207,16.683,0.073,0.073,-2.7739773589,16.5245735657,13.2,-256.6,14.8797748964,-47.3499011695
0.139,-2.706,-2.13,15.4,-0.019,-0.019,-2.7009579568,16.3074940029,13,320.833333333,13.7602955679,-59.0658037014
0.125,-2.628,-2.044,17.325,0.03,0.03,-2.6328083971,16.0285447347,17.5,-641.75,12.3905526747,-73.3441360988
0.113,-2.558,-1.97,14.758,-0.096,-0.096,-2.5708728514,15.6795629638,7,128.4,10.8950504411,-87.4948711218
0.1,-2.523,-1.893,15.4,-0.121,-0.121,-2.5158821134,15.2608573741,12,0,9.5008505648,-98.9724474983
0.087,-2.463,-1.816,15.4,-0.142,-0.142,-2.467811652,14.7719957334,13.2,-256.6,8.5560502896,-105.456910834
0.075,-2.397,-1.745,14.117,-0.223,-0.223,-2.4259482778,14.2220422552,4.8,-128.4,8.4378237736,-104.841404786
0.064,-2.373,-1.678,13.475,-0.296,-0.296,-2.387973412,13.6513415809,5.2,0,9.4615494463,-95.7611100958
0.052,-2.347,-1.611,13.475,-0.334,-0.334,-2.3488096927,13.1188701437,10.4,-256.6,11.7822153332,-78.2365453975
0.04,-2.295,-1.55,12.192,0,0,-2.3008879111,12.6845159684,8,0,15.2837287609,-53.8925051483
0.029,-2.255,-1.489,12.192,0,0,-2.2354826744,12.3986890425,9.6,0,19.507546631,-25.6324526182
0.018,-2.207,-1.428,12.192,0,0,-2.1447907658,12.2825507457,25.4,0,23.6729015009,3.0731267954
0.007,-2.08,-1.367,12.192,0,0,-2.0254133402,12.3199886148,36.4,128.2,26.8156482804,28.8871000495
-0.002,-1.898,-1.303,12.833,0,0,-1.8815333597,12.4724431984,31.4,-128.2,28.0238325536,48.8654911794
-0.011,-1.741,-1.242,12.192,0,0,-1.7248888654,12.6969023832,37,256.6,26.7009555468,60.1146110901
-0.018,-1.556,-1.174,13.475,0,0,-1.5719861506,12.9510801477,34,-128.4,22.7735818677,59.0628568305
-0.025,-1.386,-1.11,12.833,0,0,-1.4404320646,13.1929198894,22.6,128.4,16.7815448541,40.8480030072
-0.032,-1.273,-1.043,13.475,0,0,-1.3444432136,13.3819018197,3.4,-128.4,9.8294512148,-0.5033416015
-0.038,-1.256,-0.979,12.833,0,0,-1.2904934309,13.4682375965,1.6,-128.2,3.42180766,-70.4200267316
-0.044,-1.248,-0.918,12.192,0,0,-1.2758260445,13.356854505,-0.8,128.2,-0.7701112816,-170.463230325
-0.05,-1.252,-0.853,12.833,2.778,2.778,-1.2899226596,12.8581260159,-1.4,0,-1.1737771834,-294.388855293
-0.057,-1.259,-0.789,12.833,-1.142,-1.142,-1.3157468052,11.6888764186,-3.2,128.4,3.390044234,-426.088856621
-0.063,-1.275,-0.722,13.475,-1.943,-1.943,-1.3289695403,9.5994408829,-11.6,-1155,13.3888718202,-542.023978368
-0.07,-1.333,-0.683,7.7,-2.063,-2.063,-1.2974562912,6.5877419704,7.8,-1155,28.3045007891,-618.414992236
-0.076,-1.294,-0.674,1.925,-2.018,-2.018,-1.1853068358,2.9992174592,24.8,-898.4,46.54593871,-639.861301662
-0.082,-1.17,-0.687,-2.567,-1.914,-1.914,-0.9631110329,-0.6302575453,81,-513.2,65.683767859,-604.463379351
-0.086,-0.765,-0.712,-5.133,-1.72,-1.72,-0.6205442293,-3.8445672734,113.4,-385,83.0052622341,-522.793678332
-0.087,-0.198,-0.748,-7.058,-1.494,-1.494,-0.1730771467,-6.4171912967,125,-128.4,96.1962218485,-412.230216956
-0.084,0.427,-0.786,-7.7,-1.212,-1.212,0.3435431816,-8.3276621974,111.2,-256.6,103.852797358,-290.616175712
-0.079,0.983,-0.831,-8.983,-0.984,-0.984,0.887937183,-9.6420650992,97.6,-385,105.615644996,-172.378697305
-0.072,1.471,-0.885,-10.908,-0.825,-0.825,1.4263212878,-10.403678466,92,-128.4,101.944839791,-67.4983816161
-0.062,1.931,-0.943,-11.55,-0.636,-0.636,1.9366410741,-10.6236744825,86.4,256.6,93.7447185326,18.4082482211
-0.051,2.363,-0.995,-10.267,-0.363,-0.363,2.4042866066,-10.3509351227,91.8,0,82.0679478973,84.5879725219
-0.036,2.822,-1.046,-10.267,0,0,2.8155533252,-9.7138505528,82.4,513.4,67.9890731136,136.195702708
-0.02,3.234,-1.084,-7.7,0,0,3.1553857727,-8.8934754903,58,128.4,52.5718452073,184.193394477
-0.003,3.524,-1.12,-7.058,0,0,3.4120090971,-8.0501717875,13,256.6,36.8014966542,242.161287049
0.015,3.589,-1.149,-5.775,0,0,3.5837838837,-7.2277887267,10.4,0,21.4471347519,319.436150962
0.034,3.641,-1.177,-5.775,0,0,3.6799352233,-6.2863146582,-0.125,-401,6.9289005357,411.205540069
0.052,3.64,-1.222,-8.983,1.187,1.187,3.7133526741,-4.9531683628,-5.5,2887.5,-6.77142433,494.566986144
0.07,3.629,-1.238,-3.208,1.925,1.925,3.6918322588,-3.0274203616,-3.2,385,-20.109865065,543.87895918
0.088,3.613,-1.245,-1.283,2.014,2.014,3.6137770647,-0.5548098759,-21.4,770,-33.70077858,550.269728032
0.106,3.506,-1.232,2.567,2.025,2.025,3.4700501918,2.2044630869,-42,641.6,-47.803057766,520.034467346
0.122,3.296,-1.203,5.775,2.009,2.009,3.2499598736,4.9142920092,-60.6,641.6,-62.0035135413,463.689109641
0.137,2.993,-1.158,8.983,1.999,1.999,2.9470482362,7.2856281219,-60,128.4,-75.3179779028,393.040898352
0.15,2.693,-1.11,9.625,1.897,1.897,2.5630276158,9.175708717,-113,128.4,-86.552205363,320.562990115
0.161,2.128,-1.059,10.267,1.748,1.748,2.1111192159,10.6138583906,-117.4,256.6,-94.7250580702,256.593624912
0.168,1.541,-1.001,11.55,1.632,1.632,1.6157175776,11.7272740362,-100.4,128.4,-99.3877018779,206.9462141
0.174,1.039,-0.94,12.192,1.511,1.511,1.1045906314,12.6459428274,-93.6,256.6,-100.699972535,172.383617081
0.176,0.571,-0.873,13.475,1.421,1.421,0.5994693744,13.4574979674,-102.6,128.4,-99.2417896262,149.790178147
0.176,0.058,-0.802,14.117,1.297,1.297,0.1126769245,14.207221266,-82.8,128.2,-95.6744537916,134.051225338
0.175,-0.356,-0.728,14.758,1.189,1.189,-0.3516109702,14.9135947495,-69.4,128.4,-90.432166603,119.817577964
0.171,-0.703,-0.651,15.4,1.085,1.085,-0.7940560906,15.5758906163,-87.8,128.4,-83.5970552878,102.858983748
0.165,-1.142,-0.571,16.042,0.97,0.97,-1.2135121176,16.1698816918,-99.8,128.2,-75.015083742,80.9844233727
0.157,-1.641,-0.488,16.683,0.836,0.836,-1.6008083292,16.6463432537,-65.4,256.8,-64.5793385277,54.4230543723
0.147,-1.968,-0.398,17.967,0.743,0.743,-1.9400841199,16.950882326,-53.8,-256.8,-52.5123945234,25.4718200388
0.135,-2.237,-0.314,16.683,0.552,0.552,-2.2154483519,17.064939698,-60.4,0,-39.4896551016,-2.5197199124
0.122,-2.539,-0.231,16.683,0.392,0.392,-2.4162010198,17.0173621544,-13.6,128.4,-26.5428256035,-26.3282490351
0.109,-2.607,-0.144,17.325,0.315,0.315,-2.5409863218,16.8475788188,13.2,-128.4,-14.7949025762,-43.6737047308
0.097,-2.541,-0.061,16.683,0.227,0.227,-2.6002155043,16.5892853454,-10.4,-128.2,-5.1572187023,-53.553175439
0.083,-2.593,0.019,16.042,0.121,0.121,-2.6115821982,16.2903506768,-0.4,-128.4,1.8700757595,-56.2041338334
0.07,-2.595,0.096,15.4,0.032,0.032,-2.5923330815,16.0046573785,12.2,128.4,6.2277049793,-52.7319054573
0.058,-2.534,0.176,16.042,0.02,0.02,-2.5564367875,15.755218309,11.4,0,8.1934132628,-44.543226956
0.045,-2.477,0.257,16.042,0,0,-2.5151266301,15.5330411638,1,-256.8,8.2268991049,-33.0345829776
0.033,-2.472,0.33,14.758,0,0,-2.4762995788,15.3348479672,3.6,128.4,6.8316643476,-19.9094021866
0.021,-2.454,0.407,15.4,0,0,-2.4442493621,15.1742417712,8.2,-128.4,4.4763186081,-7.9888650883
0.009,-2.413,0.481,14.758,0,0,-2.421373706,15.0588483861,3.8,128.4,1.5944373134,-2.0242049987
-0.003,-2.394,0.558,15.4,0,0,-2.4095590314,14.9825860366,-3,-256.6,-1.3490119298,-8.9951463425
-0.015,-2.409,0.629,14.117,0,0,-2.4098158117,14.9324107228,0.6,0,-3.7645073854,-37.349486594
-0.027,-2.406,0.699,14.117,0,0,-2.4216387125,14.8675774394,0.6,0,-4.8702888526,-94.6642220702
-0.039,-2.403,0.77,14.117,0,0,-2.4425429105,14.6684588999,-0.8,0,-3.705619792,-183.832744319
-0.051,-2.407,0.841,14.117,1.993,1.993,-2.4663634147,14.1090365881,-2.4,0,0.7269590236,-299.163585798
-0.063,-2.419,0.911,14.117,-1.257,-1.257,-2.4802552527,12.8978067237,-2.2,0,9.1817088464,-424.83603798
-0.076,-2.43,0.982,14.117,-1.92,-1.92,-2.4623746308,10.8021477457,-6.4,-1026.8,21.8224820202,-537.790433903
-0.088,-2.462,1.027,8.983,-2.02,-2.02,-2.3831298074,7.8258600937,21,-1155,37.9611354306,-614.840863255
-0.1,-2.357,1.043,3.208,-2.011,-2.011,-2.2124982659,4.2884103926,52.2,-770,56.0509255,-640.776742977
-0.11,-2.096,1.039,-0.642,-1.913,-1.913,-1.9318772574,0.6850621794,100.8,-770,74.0044025635,-613.029902152
-0.118,-1.592,1.017,-4.492,-1.796,-1.796,-1.5433421121,-2.5534083383,115,-128.2,89.7242007391,-540.578899121
-0.123,-1.017,0.991,-5.133,-1.544,-1.544,-1.0688562772,-5.2058560309,107.4,-385,101.599129302,-438.526553032
-0.125,-0.48,0.956,-7.058,-1.345,-1.345,-0.5395886583,-7.246631618,103,-256.8,108.745120759,-322.107484064
-0.125,0.035,0.914,-8.342,-1.165,-1.165,0.0156335826,-8.7336568807,107.4,-256.6,110.946393914,-203.276090205
-0.122,0.572,0.866,-9.625,-0.994,-0.994,0.5745724876,-9.7121652621,106.6,-128.4,108.431381089,-90.5838770334
-0.117,1.105,0.815,-10.267,-0.806,-0.806,1.1192463111,-10.1889607212,105.2,-128.2,101.667834771,9.1200174532
-0.108,1.631,0.76,-10.908,-0.616,-0.616,1.6323783326,-10.1573008943,98.2,128.2,91.2793015824,89.2963515621
-0.097,2.122,0.709,-10.267,-0.376,-0.376,2.0960678712,-9.6477804986,82.2,256.8,78.0655747165,143.996677536
-0.085,2.533,0.664,-8.983,-0.113,-0.113,2.4932573387,-8.7736436988,65,385,63.0385371662,169.756453205
-0.07,2.858,0.629,-7.058,0.16,0.16,2.8107020819,-7.7257728619,51.8,128.2,47.3848751696,167.867988914
-0.055,3.117,0.597,-6.417,0.355,0.355,3.0419016187,-6.7119655898,21,256.8,32.3161562796,145.566826137
-0.038,3.222,0.571,-5.133,0,0,3.1892919329,-5.8900105964,6.4,0,18.8333564044,115.332751502
-0.022,3.254,0.545,-5.133,0,0,3.264226951,-5.3345379249,-4.4,256.6,7.4887507726,92.3711948268
-0.006,3.232,0.526,-3.85,0,0,3.2830976874,-5.0268586012,-0.4,-256.6,-1.7565589545,90.8427278766
0.01,3.23,0.5,-5.133,0,0,3.2612797726,-4.8484730484,-9.8,256.6,-9.519800295,119.651637209
0.026,3.181,0.481,-3.85,0,0,3.208934478,-4.5892044065,-19.6,-256.6,-16.8317590941,178.925484619
0.042,3.083,0.456,-5.133,0,0,3.129970332,-3.9830509897,-24.8,128.2,-24.8623190037,258.67144642
0.057,2.959,0.433,-4.492,2.417,2.417,3.0216711737,-2.7844451943,-21.8,256.8,-34.5852412809,340.963622707
0.071,2.85,0.417,-3.208,2.292,2.292,2.8735294552,-0.8968229509,-25,1026.6,-46.4438409269,405.777146564
0.085,2.725,0.427,1.925,2.197,2.197,2.6680271702,1.5206295814,-48.4,770,-60.1151939314,438.37685972
0.097,2.483,0.456,5.775,2.097,2.097,2.3863722275,4.1019009133,-71.4,385,-74.4860452904,434.560029363
0.107,2.126,0.494,7.7,1.942,1.942,2.0173538433,6.4742047048,-94,385,-87.8962932177,400.88960189
0.116,1.656,0.542,9.625,1.792,1.792,1.5643658638,8.4368014832,-122.4,-128.4,-98.5866947694,350.12561013
0.121,1.044,0.587,8.983,1.526,1.526,1.0470617601,9.9917527578,-121.2,513.4,-105.178663208,294.893424343
0.123,0.438,0.645,11.55,1.399,1.399,0.4963566862,11.2522222125,-112.2,0,-106.990415417,243.069385865
0.122,-0.123,0.703,11.55,1.2,1.2,-0.0551012098,12.3350750896,-100.6,256.6,-104.079329657,196.619107642
0.119,-0.626,0.767,12.833,1.055,1.055,-0.5812078219,13.3050982368,-91.6,256.8,-97.0473355705,153.459712078
0.113,-1.084,0.837,14.117,0.928,0.928,-1.0652415194,14.1551377413,-76,256.6,-86.7612944657,110.6605221
0.106,-1.464,0.914,15.4,0.827,0.827,-1.4976152445,14.8195561899,-75.6,0,-74.1525954467,67.1388842694
0.097,-1.842,0.991,15.4,0.667,0.667,-1.8709290261,15.2281611739,-80,128.4,-60.168336072,24.6712449144
0.085,-2.242,1.072,16.042,0.512,0.512,-2.1763128496,15.3579003262,-54.6,-256.8,-45.8157242001,-12.8609659398
0.073,-2.515,1.145,14.758,0.298,0.298,-2.4058179301,15.2477061078,-14.2,0,-32.1698446436,-41.1577974658
0.06,-2.586,1.219,14.758,0.167,0.167,-2.5593880493,14.972170297,-8.8,128.4,-20.2641306473,-57.1176733052
0.047,-2.63,1.296,15.4,0,0,-2.6478618082,14.6048643501,-9.4,-385,-10.9031745594,-59.8903004769
0.033,-2.677,1.364,13.475,0,0,-2.6885323194,14.2179977107,-1.8,0,-4.5059856635,-51.3930968647
0.02,-2.686,1.431,13.475,0,0,-2.6992398331,13.8842610313,4.6,128.4,-1.0503846441,-36.4050349812
0.007,-2.663,1.501,14.117,0,0,-2.6956000612,13.6467157452,-0.2,-256.8,-0.1107316024,-22.2448761327
-0.007,-2.664,1.566,12.833,0,0,-2.6898881679,13.5102105907,-2.2,128.4,-0.9404365068,-18.0021757891
-0.02,-2.675,1.633,13.475,0,0,-2.6901573346,13.4545530921,-0.6,-128.4,-2.5578353727,-33.1607993767
-0.033,-2.678,1.697,12.833,0,0,-2.7002053043,13.4249817295,-0.4,-128.2,-3.823056613,-75.30911339
-0.047,-2.68,1.758,12.192,0,0,-2.7198644054,13.304362256,-4.4,256.6,-3.5260229432,-146.975256692
-0.06,-2.702,1.826,13.475,1.286,1.286,-2.7442693528,12.8863055592,-3,-128.4,-0.5244515076,-242.641282007
-0.074,-2.717,1.89,12.833,-1.49,-1.49,-2.7623402578,11.9005092612,1,128.4,6.0444140503,-347.987477759
-0.087,-2.712,1.957,13.475,-1.969,-1.969,-2.7556380244,10.1386081939,-7.8,-1026.6,16.5076462637,-443.116943736
-0.101,-2.751,1.999,8.342,-2.031,-2.031,-2.6989968165,7.6251778116,13.6,-1026.8,30.4522278659,-509.256065462
-0.114,-2.683,2.015,3.208,-2.01,-2.01,-2.5654684547,4.6716885575,43.6,-770,46.6990379862,-535.577798322
-0.126,-2.465,2.012,-0.642,-1.937,-1.937,-2.3358113037,1.7052685989,80.8,0,63.5261310077,-522.137489285
-0.137,-2.061,2.008,-0.642,-1.698,-1.698,-2.0068387683,-0.9766099266,97.4,-513.2,79.0798513597,-477.579675372
-0.145,-1.574,1.992,-3.208,-1.555,-1.555,-1.5920366466,-3.2750458588,95.6,-513.4,91.7964655604,-413.847028924
-0.15,-1.096,1.963,-5.775,-1.458,-1.458,-1.1145711076,-5.1932174371,105.6,-128.4,100.656339401,-341.312096891
-0.152,-0.568,1.931,-6.417,-1.292,-1.292,-0.5990822951,-6.7631426485,101.4,-256.6,105.206964807,-266.325125235
-0.152,-0.061,1.893,-7.7,-1.15,-1.15,-0.0673119006,-8.0299178986,103,-128.4,105.423843853,-191.355034504
-0.15,0.454,1.851,-8.342,-0.99,-0.99,0.4622948966,-9.0184339583,102.4,-385,101.537830972,-116.944443805
-0.145,0.966,1.8,-10.267,-0.879,-0.879,0.9728614475,-9.6987476221,101.2,0,93.928312152,-44.220642809
-0.137,1.472,1.749,-10.267,-0.693,-0.693,1.4475508248,-10.0053637024,81,-128.2,83.1083879972,23.4830939861
-0.128,1.877,1.694,-10.908,-0.534,-0.534,1.8699365253,-9.8998547135,73.8,256.6,69.7656280248,80.8155153444
-0.116,2.246,1.646,-9.625,-0.301,-0.301,2.2253735031,-9.4262454318,64.8,385,54.79622067,122.142305865
-0.103,2.57,1.607,-7.7,-0.036,-0.036,2.5023758952,-8.7115634344,40.6,-128.4,39.2762652386,143.58965122
-0.089,2.773,1.566,-8.342,0.088,0.088,2.6953054212,-7.9037757421,8.4,385,24.3446372022,144.219542618
-0.075,2.815,1.534,-6.417,0.263,0.263,2.807590779,-7.115056599,3,-128.2,11.0258734966,126.124193917
-0.061,2.83,1.498,-7.058,0.321,0.321,2.8511952235,-6.4199930668,-0.8,256.6,0.0694821579,94.0585580023
-0.046,2.826,1.469,-5.775,0,0,2.8416753733,-5.8820044902,-9.4,256.6,-8.1258077626,55.1401228909
-0.032,2.779,1.447,-4.492,0,0,2.793506192,-5.5642182353,-11.6,-128.2,-13.5007017653,18.4489206237
-0.019,2.721,1.421,-5.133,0,0,2.7186316919,-5.4914720035,-15.2,-128.4,-16.2978814227,-5.9854257875
-0.005,2.645,1.392,-5.775,0,0,2.6273925529,-5.6051522342,-27.4,0,-17.061697082,-8.9078125123
0.007,2.508,1.364,-5.775,0,0,2.5300061105,-5.78118158,-24.8,0,-16.6802114908,16.1693101764
0.019,2.384,1.335,-5.775,0,0,2.4362476606,-5.8774910243,-22,128.4,-16.403638635,71.1104332531
0.031,2.274,1.309,-5.133,0,0,2.3520331909,-5.7437979825,-14.6,-128.4,-17.7443440716,151.587660929
0.042,2.201,1.28,-5.775,0,0,2.2746995142,-5.2037197706,-10,128.4,-22.2029866196,246.266960512
0.053,2.151,1.254,-5.133,1.766,1.766,2.1900693145,-4.0726762264,-18.4,0,-30.8522480938,337.918053981
0.063,2.059,1.229,-5.133,2.025,2.025,2.0730767703,-2.2552636108,-20.4,1026.6,-43.8973820924,407.435954221
0.073,1.957,1.229,0,2.019,2.019,1.8919849709,0.124666581,-33.8,898.4,-60.3835697256,439.964137149
0.082,1.788,1.251,4.492,1.945,1.945,1.6163639272,2.711466032,-76.8,385,-78.2093868739,430.116544529
0.089,1.404,1.283,6.417,1.753,1.753,1.228674489,5.0951484012,-118,385,-94.5149235927,383.124759102
0.093,0.814,1.325,8.342,1.538,1.538,0.7343018134,7.0208229089,-125.6,-128.4,-106.358742338,311.358847436
0.094,0.186,1.364,7.7,1.222,1.222,0.1625468596,8.4505233072,-126.8,128.4,-111.462350098,228.847243992
0.092,-0.448,1.405,8.342,0.957,0.957,-0.4412597903,9.4674083667,-135.4,513.2,-108.774528816,147.242626509
0.086,-1.125,1.46,10.908,0.798,0.798,-1.0261145369,10.1365060647,-109.2,0,-98.6936545671,74.6919031045
0.078,-1.671,1.514,10.908,0.573,0.573,-1.5453397587,10.468146841,-78.6,0,-82.9122630865,16.5172033616
0.068,-2.064,1.569,10.908,0.354,0.354,-1.9656086437,10.4899840495,-62.4,-256.6,-63.9575314602,-24.1148884137
0.056,-2.376,1.617,9.625,0.101,0.101,-2.272026804,10.2921379112,-30.8,0,-44.575492311,-46.2264812729
0.043,-2.53,1.665,9.625,0,0,-2.4683070189,9.987112813,-1,128.4,-27.1359492135,-51.3306886252
0.03,-2.535,1.716,10.267,0,0,-2.5732265979,9.6569927988,-6,-256.8,-13.2139967229,-43.5899769557
0.017,-2.565,1.761,8.983,0,0,-2.6131792799,9.3575831429,-0.4,0,-3.4353535942,-29.8515494306
0.005,-2.567,1.806,8.983,0,0,-2.6132483029,9.143415245,-0.4,-128.2,2.4300447251,-19.4376510979
-0.008,-2.569,1.848,8.342,0,0,-2.5919605747,9.0520645823,4.2,0,5.2346466297,-23.0997781158
-0.021,-2.548,1.89,8.342,0,0,-2.5610075805,9.0608101169,7,128.2,6.212590574,-50.6121317854
-0.033,-2.513,1.935,8.983,0,0,-2.5272082254,9.0552676909,11.4,-128.2,6.8043251567,-107.277363906
-0.045,-2.456,1.976,8.342,0,0,-2.4939164049,8.8308686711,14,256.6,8.5235735251,-190.615874359
-0.057,-2.386,2.024,9.625,-0.157,-0.157,-2.4601828176,8.1330845218,10.8,-256.6,12.7828430404,-289.081126838
-0.069,-2.332,2.066,8.342,-1.659,-1.659,-2.4174841091,6.7477430499,2.8,-385,20.6150177423,-384.283136424
-0.08,-2.318,2.098,6.417,-1.905,-1.905,-2.3463600953,4.628847521,0.8,-898.4,32.3299281486,-456.638893274
-0.092,-2.314,2.108,1.925,-1.917,-1.917,-2.2177129131,1.9772178683,30.6,-1026.6,47.2609818131,-492.15471286
-0.102,-2.161,2.092,-3.208,-1.915,-1.915,-2.0019753925,-0.827897072,66.2,-128.4,63.7857535154,-486.823222948
-0.111,-1.83,2.073,-3.85,-1.723,-1.723,-1.6825355936,-3.4241089209,105,-513.4,79.6896443659,-446.330112437
-0.118,-1.305,2.04,-6.417,-1.569,-1.569,-1.264419391,-5.6184808116,110,-128.2,92.7465956252,-381.771432249
-0.121,-0.755,2.005,-7.058,-1.357,-1.357,-0.7722934777,-7.3852027482,117.2,-256.8,101.262678811,-304.402018153
-0.122,-0.169,1.963,-8.342,-1.172,-1.172,-0.2403191951,-8.7779334143,98.8,-256.6,104.366933777,-222.356435196
-0.12,0.325,1.915,-9.625,-1.021,-1.021,0.2985205445,-9.8468889325,101,-128.4,102.000583678,-140.408124934
-0.116,0.83,1.864,-10.267,-0.847,-0.847,0.817649076,-10.5939094591,95.6,-256.6,94.7170774185,-61.8488413532
-0.109,1.308,1.806,-11.55,-0.702,-0.702,1.2963137316,-10.9747518134,85.4,-128.4,83.4542729778,9.4142544367
